Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
86.01181,86.01561,0.08838,-0.05772,-3.06098
86.18101,86.20482,0.08686,-0.05958,-3.06086
86.34860,86.35130,0.08857,-0.06081,-3.06129
86.51483,86.50180,0.08670,-0.06172,-3.06262
86.67863,86.68141,0.08566,-0.06255,-3.06395
86.85406,86.84784,0.08245,-0.06320,-3.06603
87.01360,87.00692,0.08288,-0.06452,-3.06515
87.17950,87.18114,0.08475,-0.06633,-3.06659
87.35036,87.35453,0.08443,-0.06710,-3.06801
87.51196,87.51799,0.08278,-0.06978,-3.06839
87.67855,87.67834,0.08330,-0.07125,-3.06865
87.84713,87.84788,0.08343,-0.07142,-3.07042
88.01402,88.01188,0.08275,-0.07112,-3.07419
88.17910,88.18256,0.07978,-0.07185,-3.07573
88.34877,88.35510,0.07896,-0.07177,-3.07492
88.52093,88.52247,0.08118,-0.07279,-3.07550
88.67967,88.67650,0.07818,-0.07244,-3.07901
88.84567,88.84414,0.07409,-0.07556,-3.07904
89.01255,89.00683,0.07521,-0.07668,-3.07824
89.18127,89.17839,0.07984,-0.07653,-3.07665
89.35394,89.35743,0.07886,-0.07746,-3.07924
89.51337,89.51916,0.07540,-0.07971,-3.07902
89.68054,89.68213,0.07395,-0.08057,-3.07999
89.84542,89.84607,0.07342,-0.08213,-3.07986
89.94219,89.93821,0.07383,-0.08201,-3.07870
90.10281,90.10281,0.07130,-0.08083,-3.07895
90.26478,90.26417,0.07014,-0.07928,-3.07931
90.45829,90.46228,0.07154,-0.08093,-3.07774
90.59868,90.59826,0.07152,-0.08144,-3.07833
90.76362,90.76229,0.06960,-0.08260,-3.07859
90.93016,90.93006,0.06771,-0.08225,-3.07898
91.09384,91.09664,0.06803,-0.08358,-3.07775
91.26037,91.25366,0.06759,-0.08608,-3.07822
91.42780,91.43312,0.06509,-0.08765,-3.07936
91.58929,91.59103,0.06327,-0.08881,-3.07813
91.75491,91.74418,0.06652,-0.08892,-3.07662
91.96490,91.96749,0.06603,-0.09013,-3.07880
92.08705,92.08390,0.06439,-0.09021,-3.07982
92.25311,92.25770,0.06200,-0.08732,-3.08117
92.41966,92.41780,0.06393,-0.08835,-3.07987
92.58518,92.58448,0.06590,-0.09050,-3.07926
92.78018,92.77824,0.06551,-0.08961,-3.07936
92.91336,92.91920,0.06632,-0.09003,-3.07945
93.08333,93.08885,0.06916,-0.09159,-3.07738
93.24966,93.24815,0.07031,-0.09470,-3.07848
93.41084,93.41945,0.06735,-0.09621,-3.07875
93.58004,93.58513,0.06214,-0.09434,-3.07819
93.75909,93.76277,0.06178,-0.09509,-3.07615
93.90793,93.90559,0.06351,-0.09451,-3.07521
94.12518,94.12037,0.06106,-0.09302,-3.07795
94.23776,94.24183,0.06223,-0.09509,-3.07829
94.40578,94.40517,0.06602,-0.09623,-3.07642
94.60382,94.59697,0.06715,-0.09707,-3.07781
94.74191,94.73607,0.06268,-0.09697,-3.07884
94.90685,94.91163,0.06006,-0.09447,-3.07830
94.90685,95.40268,0.05997,-0.09857,-3.07938
95.07542,95.40268,0.05997,-0.09857,-3.07938
95.23580,95.40268,0.05997,-0.09857,-3.07938
95.40094,95.40268,0.05997,-0.09857,-3.07938
95.56820,95.56431,0.05547,-0.09997,-3.08075
95.73711,95.73636,0.05597,-0.10246,-3.07966
95.89866,95.90437,0.05908,-0.10196,-3.07888
96.10683,96.10692,0.05486,-0.09903,-3.08334
96.23012,96.22652,0.05316,-0.10051,-3.08289
96.42734,96.42115,0.05482,-0.10302,-3.08057
96.55983,96.55837,0.05551,-0.10246,-3.08109
96.72724,96.73187,0.05433,-0.10141,-3.08417
96.93014,96.90733,0.05362,-0.09991,-3.08455
97.05914,97.05646,0.05844,-0.10167,-3.08241
97.22362,97.22377,0.06236,-0.10149,-3.08331
97.39107,97.39384,0.05831,-0.09481,-3.08631
97.55751,97.56238,0.05991,-0.09511,-3.08498
97.72245,97.72026,0.06392,-0.10061,-3.08402
97.88867,97.88934,0.06426,-0.10312,-3.08374
98.05083,98.03966,0.06259,-0.10427,-3.08418
98.21798,98.22271,0.05760,-0.10257,-3.08551
98.38560,98.38664,0.05825,-0.10241,-3.08396
98.54706,98.53953,0.05990,-0.10353,-3.08344
98.71574,98.71263,0.05823,-0.10547,-3.08554
98.87936,98.87898,0.04917,-0.10168,-3.09033
99.04440,99.04599,0.05223,-0.10234,-3.08584
99.21053,99.21197,0.05666,-0.10422,-3.08651
99.37638,99.37876,0.05794,-0.10135,-3.08781
99.54064,99.53664,0.05967,-0.10087,-3.08969
99.70945,99.72839,0.06218,-0.10519,-3.08831
99.87361,99.86759,0.06253,-0.10677,-3.08865
100.03691,100.03633,0.06012,-0.10567,-3.08910
100.20415,100.21035,0.05820,-0.10436,-3.09010
100.36935,100.36983,0.05547,-0.10533,-3.09113
100.53626,100.53594,0.05792,-0.10950,-3.09012
100.70523,100.69919,0.05898,-0.11116,-3.09106
100.86623,100.85166,0.05630,-0.10659,-3.09198
101.03092,101.03596,0.05719,-0.10752,-3.09197
101.19919,101.18869,0.05961,-0.11029,-3.09169
101.41821,101.40644,0.05662,-0.10918,-3.09266
101.52681,101.53206,0.05439,-0.10801,-3.09292
101.69281,101.68870,0.05533,-0.11105,-3.09107
101.85857,101.85744,0.05673,-0.11282,-3.09142
102.03565,102.02756,0.05720,-0.11006,-3.09155
102.19317,102.19173,0.05861,-0.10859,-3.08960
102.35673,102.36108,0.06004,-0.10900,-3.08880
102.52825,102.52760,0.06121,-0.10803,-3.09388
102.68829,102.67904,0.06209,-0.10610,-3.10802
102.85591,102.86022,0.05803,-0.09818,-3.13225
103.02263,103.02483,0.05828,-0.09479,3.13222
103.19020,103.18854,0.05966,-0.08672,3.11254
103.35986,103.36602,0.06539,-0.07495,3.09658
103.52973,103.52639,0.07380,-0.07262,3.07720
103.68967,103.69165,0.07716,-0.06586,3.06025
103.85140,103.84786,0.08182,-0.06337,3.04504
104.01821,104.01927,0.08210,-0.06212,3.03284
104.18638,104.18896,0.08226,-0.06232,3.03183
104.37553,104.37838,0.08439,-0.06508,3.03159
104.55136,104.54844,0.08609,-0.06627,3.03353
104.68528,104.67941,0.08675,-0.06709,3.03344
104.85250,104.84847,0.08856,-0.06629,3.02649
105.03733,105.04009,0.09314,-0.07183,3.02018
105.18684,105.18915,0.09637,-0.07387,3.01481
105.35227,105.37453,0.09626,-0.07341,3.00632
105.54714,105.54951,0.09714,-0.07449,2.99094
105.68808,105.68964,0.09698,-0.07844,2.97608
105.85160,105.86383,0.09683,-0.08230,2.97035
106.01795,106.01860,0.09845,-0.08631,2.96888
106.18782,106.18923,0.09639,-0.08605,2.97074
106.35312,106.34888,0.09608,-0.08768,2.97329
106.54311,106.53930,0.09816,-0.09242,2.97518
106.68440,106.68962,0.09904,-0.09395,2.97626
106.85156,106.84907,0.09522,-0.09536,2.97620
107.01765,107.01944,0.09102,-0.09487,2.97960
107.18721,107.19201,0.08725,-0.09854,2.97989
107.37630,107.37893,0.08308,-0.09974,2.98142
107.51883,107.51897,0.08271,-0.09690,2.98306
107.68430,107.67938,0.08220,-0.09662,2.98377
107.85094,107.84896,0.08217,-0.09822,2.98470
108.01994,108.02248,0.08377,-0.09993,2.98571
108.18879,108.18947,0.08326,-0.10008,2.98565
108.36675,108.36904,0.08289,-0.10088,2.98629
108.51689,108.51866,0.08388,-0.10127,2.98751
108.70337,108.69915,0.08044,-0.09912,2.98860
108.85428,108.85936,0.07963,-0.09377,3.00120
108.85428,109.57880,0.09306,-0.07095,3.11518
109.02275,109.57880,0.09306,-0.07095,3.11518
109.21066,109.57880,0.09306,-0.07095,3.11518
109.37064,109.57880,0.09306,-0.07095,3.11518
109.52036,109.57880,0.09306,-0.07095,3.11518
109.68994,109.68605,0.09244,-0.06566,3.13452
109.85722,109.85622,0.08845,-0.06302,-3.12065
110.02344,110.01706,0.08272,-0.06095,-3.09329
110.19054,110.18532,0.07811,-0.06129,-3.06570
110.35376,110.35545,0.07449,-0.06035,-3.04361
110.53415,110.53542,0.06691,-0.05563,-3.01143
110.68719,110.68613,0.06385,-0.05563,-2.98920
110.86942,110.86570,0.06374,-0.05595,-2.97262
111.02620,111.02638,0.06182,-0.05700,-2.96972
111.19623,111.19571,0.05795,-0.05836,-2.97192
111.35749,111.35490,0.05492,-0.06066,-2.97415
111.52074,111.52537,0.05413,-0.06066,-2.97578
111.68971,111.68447,0.05383,-0.06271,-2.98069
111.85726,111.85431,0.05457,-0.06750,-2.98447
112.02419,112.02631,0.05489,-0.07237,-2.98570
112.19370,112.19556,0.05840,-0.07848,-2.98794
112.35372,112.35536,0.05631,-0.07980,-2.99230
112.52356,112.52609,0.05762,-0.08459,-2.99067
112.69136,112.69519,0.06194,-0.09035,-2.99183
112.85617,112.85447,0.06333,-0.09198,-2.99543
113.02425,113.02573,0.06058,-0.09301,-2.99870
113.20666,113.20410,0.06009,-0.09704,-2.99732
113.35622,113.35490,0.06055,-0.10126,-2.99777
113.52081,113.52678,0.06004,-0.10313,-2.99854
113.68818,113.68596,0.05653,-0.10328,-2.99994
113.85396,113.85634,0.05426,-0.10654,-3.00066
114.02357,114.02580,0.05171,-0.11049,-3.00143
114.19242,114.19606,0.05010,-0.11402,-3.00328
114.35467,114.35437,0.04724,-0.11442,-3.00351
114.52118,114.52572,0.04898,-0.11455,-3.00289
114.68722,114.68497,0.05219,-0.11694,-3.00416
114.77494,114.77624,0.05238,-0.11889,-3.00466
114.94178,114.94513,0.05297,-0.12259,-3.00461
115.11088,115.11513,0.05140,-0.12417,-3.00618
115.27673,115.27606,0.05431,-0.12595,-3.00533
115.43842,115.43438,0.05559,-0.12985,-3.00589
115.61141,115.61505,0.05636,-0.13563,-3.00413
115.77086,115.76905,0.05712,-0.13927,-3.00386
115.93527,115.93445,0.05644,-0.14318,-3.00458
116.14243,116.14475,0.05456,-0.14716,-3.01232
116.26859,116.26554,0.05215,-0.14650,-3.02098
116.43162,116.43516,0.05340,-0.14447,-3.03396
116.61746,116.61489,0.05475,-0.14235,-3.04965
116.76213,116.76451,0.05055,-0.13712,-3.05798
116.92782,116.92662,0.05358,-0.13714,-3.05933
117.09390,117.09557,0.05685,-0.13707,-3.05978
117.26105,117.26495,0.05637,-0.13703,-3.06111
117.42914,117.42595,0.05438,-0.13679,-3.05891
117.59126,117.58463,0.05505,-0.13837,-3.05805
117.75685,117.75532,0.05616,-0.13912,-3.05687
117.92151,117.92607,0.05825,-0.14026,-3.05773
118.08821,118.08532,0.05874,-0.13998,-3.06511
118.25696,118.25862,0.05733,-0.13796,-3.08013
118.42122,118.42551,0.05387,-0.12665,-3.10313
118.64800,118.64553,0.04641,-0.10731,-3.13484
118.74914,118.74563,0.04616,-0.10113,3.13367
118.91519,118.91489,0.05046,-0.09371,3.11094
119.08325,119.08496,0.05440,-0.08088,3.08667
119.24618,119.24521,0.05626,-0.07313,3.06163
119.41317,119.41499,0.05793,-0.06543,3.03709
119.57916,119.57566,0.06102,-0.05695,3.01626
119.74287,119.74533,0.06273,-0.05859,3.00108
119.90799,119.90548,0.06157,-0.06202,2.99060
120.07884,120.07588,0.06276,-0.06283,2.99100
120.24267,120.24070,0.06689,-0.06372,2.99302
120.40915,120.40376,0.06895,-0.06796,2.99653
120.57368,120.57643,0.06876,-0.07269,3.00047
120.73635,120.73373,0.06937,-0.07577,3.00405
120.90198,120.90497,0.07176,-0.07715,3.00683
121.08073,121.08496,0.07385,-0.08098,3.00934
121.23821,121.23429,0.07576,-0.08230,3.01324
121.40012,121.40479,0.07641,-0.08259,3.01421
121.58240,121.58494,0.07735,-0.08422,3.01953
121.73013,121.72646,0.07923,-0.08519,3.02404
121.93003,121.92610,0.08349,-0.08749,3.02738
