Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
245.225730,-0.009073,-0.209322,-2.931125,2.105343,0.095065,9.676027
245.225749,-0.008927,-0.209599,-2.931267,2.088246,0.068873,9.522234
245.228463,-0.008880,-0.209837,-2.931391,2.085676,0.112907,9.373695
245.228472,-0.008813,-0.210060,-2.931508,2.197623,0.160051,9.438504
245.228555,-0.008747,-0.210187,-2.931613,2.304040,0.250981,9.312352
245.228565,-0.008651,-0.210247,-2.931718,2.212616,0.285170,9.242468
245.228571,-0.008611,-0.210228,-2.931813,2.199077,0.256511,9.314833
245.228621,-0.008599,-0.210198,-2.931936,2.258682,0.267662,9.302346
245.228669,-0.008648,-0.210099,-2.932044,2.190018,0.351126,9.502776
245.229179,-0.008708,-0.209989,-2.932148,2.019351,0.183320,9.454031
245.229238,-0.008873,-0.209883,-2.932258,2.047248,0.138187,9.457556
245.229288,-0.009085,-0.209747,-2.932340,2.105424,0.134051,9.572924
245.229337,-0.009354,-0.209670,-2.932435,1.939530,0.259180,9.592597
245.229386,-0.009627,-0.209655,-2.932567,1.975634,0.230408,9.577349
245.229434,-0.009884,-0.209686,-2.932697,2.050554,0.170564,9.547995
245.229481,-0.010116,-0.209822,-2.932866,2.002713,0.203507,9.362869
245.229542,-0.010293,-0.209938,-2.933090,2.067361,0.092132,9.343107
245.229615,-0.010506,-0.209951,-2.933329,2.055146,0.069613,9.480117
245.229696,-0.010693,-0.209989,-2.933588,2.014753,0.029909,9.412812
245.229705,-0.010954,-0.209907,-2.933833,2.080197,0.021969,9.424263
245.241504,-0.011249,-0.209843,-2.934114,2.110395,-0.055828,9.540673
245.241543,-0.011581,-0.209751,-2.934409,1.891336,-0.116129,9.682321
245.241579,-0.011997,-0.209670,-2.934682,1.907844,-0.083047,9.665108
245.241616,-0.012451,-0.209589,-2.934984,2.044510,0.029545,9.687400
245.241653,-0.012944,-0.209508,-2.935252,2.109765,0.118900,9.736611
245.241697,-0.013459,-0.209375,-2.935533,2.197791,0.007812,9.877386
245.241733,-0.013967,-0.209238,-2.935831,2.099749,-0.055247,9.568019
245.241769,-0.014465,-0.209038,-2.936103,2.098983,-0.089593,9.486231
245.241805,-0.014958,-0.208860,-2.936391,2.030069,-0.107896,9.509923
245.241841,-0.015348,-0.208754,-2.936686,2.060652,-0.181076,9.389661
245.241878,-0.015704,-0.208657,-2.936968,1.976800,-0.215534,9.429603
245.241914,-0.016026,-0.208625,-2.937230,1.907391,-0.195919,9.424606
245.241950,-0.016212,-0.208627,-2.937506,1.955410,-0.126545,9.409236
245.241987,-0.016341,-0.208603,-2.937795,1.915791,-0.160598,9.535173
245.242023,-0.016384,-0.208552,-2.938063,1.799068,-0.235293,9.693880
245.242058,-0.016425,-0.208517,-2.938254,1.680301,-0.246348,9.928218
245.242095,-0.016344,-0.208565,-2.938364,1.644352,-0.220915,10.061992
245.242667,-0.016267,-0.208716,-2.938423,1.497064,-0.136674,10.147552
245.242710,-0.016154,-0.208981,-2.938403,1.540059,-0.093944,10.212418
245.242748,-0.016100,-0.209386,-2.938344,1.638630,-0.010526,10.072677
245.242786,-0.016079,-0.209849,-2.938263,1.644671,-0.070676,9.772442
245.242824,-0.016109,-0.210310,-2.938191,1.942742,-0.039159,9.728693
245.242860,-0.016226,-0.210643,-2.938102,2.009711,-0.215085,9.658445
245.243937,-0.016329,-0.210854,-2.937964,2.155155,-0.395234,9.562062
245.243966,-0.016465,-0.210971,-2.937795,2.080364,-0.373910,9.506123
245.243998,-0.016494,-0.211062,-2.937603,1.893212,-0.541067,9.426300
245.244027,-0.016435,-0.211270,-2.937371,1.882746,-0.634693,9.369771
245.251096,-0.016325,-0.211584,-2.937107,1.976425,-0.611299,9.099886
245.251135,-0.016163,-0.211949,-2.936867,1.991397,-0.435809,9.114575
245.251165,-0.016004,-0.212330,-2.936655,2.207589,-0.428910,9.291688
245.251225,-0.015794,-0.212550,-2.936500,2.283544,-0.391201,9.301587
245.251235,-0.015584,-0.212648,-2.936353,2.309641,-0.399821,9.393578
245.251242,-0.015328,-0.212626,-2.936186,2.270520,-0.526661,9.566548
245.251247,-0.015050,-0.212611,-2.936019,2.169077,-0.586579,9.761477
245.251252,-0.014707,-0.212699,-2.935855,2.215525,-0.513174,9.784104
245.251257,-0.014368,-0.212954,-2.935681,2.312980,-0.450572,9.737600
245.251262,-0.013993,-0.213311,-2.935540,2.417729,-0.290897,9.755841
245.252746,-0.013566,-0.213645,-2.935423,2.398658,-0.177315,9.634986
245.252762,-0.013093,-0.213843,-2.935410,2.702365,-0.149321,9.574020
245.252769,-0.012682,-0.213858,-2.935381,2.633708,-0.037302,9.461716
245.252776,-0.012255,-0.213863,-2.935425,2.515449,0.008676,9.336565
245.252793,-0.011857,-0.213866,-2.935458,2.380795,0.058180,9.182390
245.252818,-0.011532,-0.213945,-2.935501,2.199803,0.048944,9.130142
245.252846,-0.011271,-0.214113,-2.935502,2.328606,0.071096,9.218818
245.252876,-0.011111,-0.214237,-2.935503,2.353874,0.175770,9.293909
245.254209,-0.010966,-0.214316,-2.935472,2.429154,0.246683,9.260537
245.254219,-0.010863,-0.214249,-2.935467,2.407699,0.284950,9.225244
245.254224,-0.010828,-0.214057,-2.935498,2.252500,0.284677,9.304881
245.254228,-0.010794,-0.213825,-2.935558,2.176560,0.248202,9.318189
245.254265,-0.010826,-0.213645,-2.935631,1.895560,0.239767,9.214390
245.254270,-0.010896,-0.213561,-2.935745,1.896764,0.225260,9.298678
245.254295,-0.010917,-0.213570,-2.935865,1.972978,0.191296,9.427547
245.254320,-0.010982,-0.213568,-2.935974,2.049319,0.071721,9.452354
245.254356,-0.011052,-0.213490,-2.936073,2.067572,0.193722,9.500876
245.254360,-0.011132,-0.213323,-2.936181,2.038258,0.246139,9.646701
245.254364,-0.011270,-0.213153,-2.936295,1.869213,0.169847,9.552064
245.254387,-0.011428,-0.213051,-2.936432,1.770130,0.141124,9.533639
245.254410,-0.011626,-0.212999,-2.936601,1.836697,0.138682,9.528012
245.254432,-0.011862,-0.213060,-2.936767,1.725494,0.140238,9.654264
245.254455,-0.012108,-0.213158,-2.936930,1.860172,0.010696,9.632518
245.254478,-0.012395,-0.213233,-2.937110,1.952459,0.006802,9.739575
245.254499,-0.012682,-0.213209,-2.937283,1.816005,0.024174,9.713161
245.254521,-0.012993,-0.213137,-2.937424,1.892245,0.030283,9.734637
245.256380,-0.013255,-0.213086,-2.937576,1.666348,-0.070250,9.704575
245.256387,-0.013530,-0.213104,-2.937686,1.594862,-0.078024,9.815374
245.256412,-0.013787,-0.213242,-2.937797,1.731147,-0.110672,9.905631
245.256418,-0.014009,-0.213481,-2.937890,1.726047,-0.151143,9.750823
245.256423,-0.014184,-0.213717,-2.937966,1.834320,-0.297170,9.787669
245.256463,-0.014327,-0.213928,-2.938065,2.004047,-0.355850,9.677005
245.256467,-0.014425,-0.214078,-2.938150,1.877057,-0.384151,9.543438
245.256474,-0.014488,-0.214202,-2.938233,1.962102,-0.374255,9.359146
245.256499,-0.014553,-0.214381,-2.938316,1.881232,-0.400921,9.348122
245.256504,-0.014600,-0.214560,-2.938408,2.031946,-0.427259,9.202929
245.256518,-0.014677,-0.214787,-2.938458,2.170074,-0.539008,9.240988
245.256547,-0.014800,-0.214976,-2.938493,2.230668,-0.501163,9.153358
245.256552,-0.014894,-0.215095,-2.938538,2.355654,-0.522415,9.362420
245.256558,-0.015035,-0.215147,-2.938584,2.310369,-0.526293,9.464881
245.256592,-0.015174,-0.215115,-2.938640,2.203109,-0.520483,9.535683
245.256597,-0.015290,-0.215064,-2.938668,2.218800,-0.578262,9.708182
245.256608,-0.015306,-0.215062,-2.938712,2.217311,-0.594769,9.753704
245.256631,-0.015298,-0.215093,-2.938749,2.175954,-0.540475,9.848544
245.257045,-0.015188,-0.215194,-2.938783,2.153474,-0.475898,9.940007
245.257050,-0.014972,-0.215307,-2.938841,2.090215,-0.515433,10.060983
245.257055,-0.014645,-0.215428,-2.938897,2.162181,-0.415630,9.993917
245.257077,-0.014315,-0.215516,-2.938912,2.051789,-0.333746,9.888366
245.257082,-0.013973,-0.215584,-2.938926,1.790459,-0.350866,9.822653
245.258767,-0.013586,-0.215756,-2.938887,1.791298,-0.438709,9.731138
245.258773,-0.013214,-0.216027,-2.938832,1.822137,-0.227505,9.535987
245.258779,-0.012878,-0.216369,-2.938721,1.648050,-0.113546,9.425515
245.258794,-0.012614,-0.216696,-2.938594,1.907971,0.062565,9.383156
245.259423,-0.012357,-0.216940,-2.938502,2.149221,0.143370,9.442844
245.261435,-0.012196,-0.217071,-2.938414,2.049969,0.169624,9.376532
245.271770,-0.012057,-0.217151,-2.938343,2.050551,0.127408,9.459980
245.281798,-0.011965,-0.217144,-2.938253,2.217569,0.092023,9.546262
245.291760,-0.011778,-0.217208,-2.938133,2.057300,0.007061,9.427132
245.303221,-0.011602,-0.217327,-2.937995,2.026016,-0.005597,9.457829
245.311773,-0.011331,-0.217532,-2.937829,2.201519,0.031074,9.509432
245.321445,-0.011011,-0.217829,-2.937628,2.290748,0.147848,9.467561
245.331209,-0.010569,-0.218119,-2.937480,2.445469,0.248908,9.417441
245.341736,-0.010086,-0.218326,-2.937354,2.531484,0.156347,9.445250
245.351849,-0.009626,-0.218440,-2.937257,2.614375,0.076086,9.467647
245.361619,-0.009170,-0.218518,-2.937184,2.510224,0.019365,9.417291
245.371947,-0.008717,-0.218668,-2.937144,2.373142,0.075759,9.497841
245.381455,-0.008288,-0.218822,-2.937077,2.462608,0.006080,9.568848
245.392104,-0.007874,-0.218991,-2.937020,2.509011,0.053276,9.631864
245.401270,-0.007507,-0.219090,-2.936980,2.428128,-0.058304,9.675218
245.411168,-0.007195,-0.219099,-2.936970,2.265622,-0.063345,9.638692
245.422419,-0.006923,-0.219042,-2.936961,2.405732,-0.048176,9.779813
245.432035,-0.006643,-0.218920,-2.937018,2.225246,0.003432,9.658720
245.441594,-0.006406,-0.218799,-2.937087,1.857440,-0.081905,9.606930
245.451883,-0.006181,-0.218784,-2.937177,1.863548,-0.117556,9.635900
245.461484,-0.005944,-0.218875,-2.937292,1.859531,-0.176264,9.598446
245.471364,-0.005722,-0.219068,-2.937398,1.719573,-0.117119,9.545410
245.481631,-0.005474,-0.219302,-2.937514,1.862203,-0.009779,9.484978
245.491713,-0.005309,-0.219536,-2.937613,1.895541,0.072369,9.429409
245.501958,-0.005217,-0.219720,-2.937719,1.956176,0.014700,9.445745
245.511275,-0.005146,-0.219892,-2.937801,1.807286,0.032384,9.334766
245.521916,-0.005133,-0.220115,-2.937849,1.828730,0.052270,9.263960
245.531784,-0.005095,-0.220353,-2.937963,1.956721,0.054398,9.246902
245.542300,-0.005106,-0.220626,-2.938037,1.860214,-0.007923,9.220061
245.552105,-0.005086,-0.220830,-2.938084,1.986329,-0.006821,9.403762
245.562535,-0.005059,-0.220984,-2.938117,2.128831,-0.006863,9.615394
245.571329,-0.005082,-0.221114,-2.938129,2.046280,0.047650,9.606234
245.581494,-0.005053,-0.221211,-2.938157,2.038629,0.149740,9.710921
245.591363,-0.005058,-0.221345,-2.938191,2.055437,0.144887,9.815668
245.602546,-0.005025,-0.221561,-2.938220,1.988539,0.100454,9.858727
245.612072,-0.005020,-0.221821,-2.938246,1.955416,0.055959,9.841249
245.621813,-0.005102,-0.222173,-2.938270,1.965349,0.086852,9.835766
245.632000,-0.005180,-0.222533,-2.938271,2.029706,0.161805,9.830430
245.641738,-0.005260,-0.222887,-2.938284,2.095747,0.139655,9.683716
245.655365,-0.005356,-0.223206,-2.938297,2.010788,0.145027,9.522947
245.662193,-0.005393,-0.223528,-2.938324,1.989703,0.083323,9.427041
245.672269,-0.005493,-0.223884,-2.938361,1.996439,0.118335,9.397468
245.682055,-0.005597,-0.224313,-2.938413,1.918329,0.241265,9.259295
245.691283,-0.005645,-0.224769,-2.938509,2.069512,0.213183,9.301817
245.702068,-0.005731,-0.225233,-2.938641,2.110432,0.147773,9.397137
245.712233,-0.005860,-0.225625,-2.938796,2.309374,0.071782,9.362981
245.722621,-0.006074,-0.225959,-2.938922,2.278420,0.063496,9.322087
245.731921,-0.006317,-0.226261,-2.939058,2.363280,0.104694,9.336095
245.742594,-0.006602,-0.226565,-2.939181,2.388450,0.031483,9.376728
245.751760,-0.006909,-0.226812,-2.939310,2.372366,-0.007868,9.377985
245.762621,-0.007177,-0.227041,-2.939451,2.449567,-0.009704,9.414283
245.772240,-0.007438,-0.227268,-2.939584,2.500939,-0.009472,9.570023
245.782384,-0.007660,-0.227468,-2.939732,2.575151,-0.035528,9.461465
245.791733,-0.007844,-0.227583,-2.939850,2.445149,-0.190724,9.526799
245.803171,-0.007968,-0.227616,-2.939975,2.441359,-0.266525,9.589022
245.812035,-0.008035,-0.227679,-2.940079,2.419776,-0.231283,9.722684
245.822105,-0.008031,-0.227765,-2.940139,2.238888,-0.235054,9.589745
245.832287,-0.007945,-0.227887,-2.940199,2.246032,-0.279546,9.737350
245.841693,-0.007874,-0.228132,-2.940248,2.321387,-0.308263,9.675831
245.852138,-0.007771,-0.228408,-2.940256,2.320667,-0.248334,9.523203
245.862028,-0.007649,-0.228661,-2.940267,2.320571,-0.209836,9.422818
245.871424,-0.007571,-0.228920,-2.940274,2.292483,-0.176714,9.389520
245.881776,-0.007484,-0.229109,-2.940261,2.222003,-0.166413,9.329065
245.891731,-0.007414,-0.229286,-2.940228,2.340809,-0.193591,9.080179
245.962295,-0.007395,-0.229375,-2.940187,2.344541,-0.206777,9.185883
246.362236,-0.007354,-0.229430,-2.940109,2.204838,-0.290858,9.278711
246.362257,-0.007362,-0.229522,-2.940005,2.104608,-0.199056,9.197438
246.362304,-0.007385,-0.229623,-2.939879,2.145310,-0.136560,9.223085
246.362313,-0.007441,-0.229671,-2.939768,2.120140,-0.101729,9.388006
246.402152,-0.007538,-0.229724,-2.939657,2.098670,-0.006450,9.624469
246.402159,-0.007589,-0.229856,-2.939581,2.076774,-0.104440,9.671704
246.588758,-0.007680,-0.230068,-2.939485,2.008494,-0.076888,9.653365
246.588775,-0.007710,-0.230344,-2.939421,2.108807,0.037180,9.809347
246.588780,-0.007731,-0.230647,-2.939350,2.123168,0.037511,9.744408
246.588785,-0.007720,-0.230992,-2.939284,2.151602,0.020030,9.760126
246.602096,-0.007669,-0.231339,-2.939271,2.151784,0.021765,9.618192
246.602121,-0.007567,-0.231690,-2.939250,2.182696,0.062993,9.571662
246.602166,-0.007400,-0.232009,-2.939265,2.352901,0.039295,9.436799
246.602210,-0.007215,-0.232226,-2.939303,2.305607,-0.059711,9.346919
246.602215,-0.006972,-0.232408,-2.939318,2.354684,-0.081861,9.381344
246.716146,-0.006739,-0.232570,-2.939319,2.306658,-0.038695,9.315281
246.716152,-0.006461,-0.232718,-2.939333,2.275375,-0.040876,9.189989
246.716156,-0.006186,-0.232884,-2.939347,2.383542,-0.030223,9.255550
246.716159,-0.005932,-0.232986,-2.939343,2.322998,-0.031604,9.288517
246.716189,-0.005725,-0.233078,-2.939353,2.457674,-0.039757,9.311150
246.716193,-0.005540,-0.233157,-2.939353,2.458411,-0.069835,9.406827
246.716196,-0.005381,-0.233219,-2.939367,2.353050,-0.079806,9.524534
246.716215,-0.005233,-0.233283,-2.939390,2.587278,-0.157568,9.606836
246.716218,-0.005093,-0.233339,-2.939391,2.339305,-0.111766,9.484170
246.716600,-0.004893,-0.233423,-2.939372,2.358129,-0.160055,9.519661
246.716608,-0.004635,-0.233576,-2.939357,2.536721,-0.108797,9.526292
246.716614,-0.004318,-0.233706,-2.939380,2.375239,-0.147534,9.472460
246.716617,-0.003960,-0.233829,-2.939375,2.543188,-0.099926,9.368963
246.722557,-0.003610,-0.233961,-2.939380,2.455637,0.037609,9.374218
246.722560,-0.003298,-0.234054,-2.939397,2.342359,-0.008963,9.341822
246.722572,-0.002949,-0.234151,-2.939416,2.529808,0.011693,9.301272
246.722582,-0.002672,-0.234224,-2.939391,2.405166,0.011886,9.312911
246.722626,-0.002444,-0.234270,-2.939335,2.238073,0.058508,9.383711
246.722630,-0.002270,-0.234338,-2.939255,2.363119,0.092839,9.404255
246.722634,-0.002165,-0.234353,-2.939179,2.144565,0.046657,9.524133
246.722638,-0.002086,-0.234346,-2.939085,2.181362,0.129798,9.633390
246.722641,-0.002071,-0.234407,-2.938977,2.151567,0.143625,9.670918
246.726020,-0.002053,-0.234480,-2.938880,1.984343,0.080273,9.716770
246.726025,-0.002063,-0.234658,-2.938777,1.993721,0.195644,9.692447
246.726032,-0.002082,-0.234855,-2.938669,2.177016,0.135270,9.655385
246.726037,-0.002104,-0.235093,-2.938538,2.063223,0.189672,9.597235
246.726041,-0.002091,-0.235319,-2.938400,2.109762,0.084945,9.605700
246.726900,-0.002047,-0.235556,-2.938260,2.153413,0.163663,9.601371
246.726907,-0.002018,-0.235784,-2.938120,2.192074,0.174785,9.697817
246.726922,-0.002028,-0.235977,-2.937987,2.209102,0.148854,9.539241
246.726926,-0.002025,-0.236213,-2.937876,2.068435,0.215293,9.605739
246.730342,-0.002054,-0.236475,-2.937797,2.143218,0.207418,9.558495
246.730351,-0.002069,-0.236767,-2.937777,2.115526,0.182975,9.555975
246.730356,-0.002084,-0.237031,-2.937775,2.370066,0.214164,9.564343
246.730359,-0.002135,-0.237273,-2.937785,2.187919,0.147609,9.715516
246.730363,-0.002167,-0.237459,-2.937805,2.470897,0.042570,9.577033
246.731645,-0.002245,-0.237541,-2.937802,2.279415,-0.020217,9.598270
246.731652,-0.002356,-0.237546,-2.937796,2.185387,-0.180076,9.485661
246.731669,-0.002507,-0.237555,-2.937752,2.284067,-0.160973,9.538584
246.731681,-0.002613,-0.237508,-2.937755,1.974273,-0.206172,9.443296
246.737211,-0.002707,-0.237538,-2.937820,1.981305,-0.103914,9.425558
246.737224,-0.002667,-0.237583,-2.937983,1.889158,-0.097279,9.447500
246.737230,-0.002616,-0.237636,-2.938242,1.749577,-0.333676,9.405525
246.737246,-0.002466,-0.237707,-2.938543,2.028262,-0.408387,9.740600
246.737252,-0.002345,-0.237833,-2.938887,1.985919,-0.163334,9.695120
246.737255,-0.002286,-0.238072,-2.939251,2.232069,-0.163524,9.663451
246.737258,-0.002201,-0.238288,-2.939705,1.654551,0.063017,9.541390
246.737261,-0.002218,-0.238485,-2.940158,2.005684,0.145970,9.299282
246.737272,-0.002215,-0.238567,-2.940666,2.402106,0.057691,9.561705
246.737279,-0.002236,-0.238578,-2.941192,1.874877,0.089517,9.545397
246.737286,-0.002218,-0.238685,-2.941696,1.969094,0.025825,9.735432
246.737289,-0.002280,-0.238812,-2.942268,2.344404,0.037865,9.761819
246.737304,-0.002233,-0.239030,-2.942912,2.153346,-0.004384,9.437134
246.737307,-0.002183,-0.239252,-2.943578,2.186797,-0.077496,9.289522
246.737311,-0.002100,-0.239442,-2.944271,2.458250,-0.068239,9.160265
246.737317,-0.002029,-0.239638,-2.944998,2.442859,-0.184230,9.106973
246.737326,-0.001968,-0.239802,-2.945746,2.668149,-0.218899,9.205604
246.737329,-0.001974,-0.239896,-2.946531,2.749463,-0.192063,9.211778
246.737338,-0.002047,-0.240000,-2.947304,2.950418,-0.174141,9.260192
246.737342,-0.002131,-0.240083,-2.948108,2.980717,-0.089402,9.295733
246.737345,-0.002254,-0.240123,-2.948941,2.760600,-0.201963,9.093904
246.737357,-0.002425,-0.240160,-2.949838,3.041058,-0.276199,8.948029
246.737360,-0.002597,-0.240091,-2.950771,3.108381,-0.284004,8.977606
246.738061,-0.002782,-0.239931,-2.951748,3.169522,-0.323930,9.135808
246.738066,-0.002922,-0.239687,-2.952743,3.084177,-0.381863,9.290240
246.738070,-0.003061,-0.239367,-2.953777,3.066161,-0.387664,9.436117
246.738073,-0.003154,-0.239101,-2.954833,2.976632,-0.299802,9.519279
246.738924,-0.003161,-0.238849,-2.955894,2.714440,-0.354081,9.462502
246.741630,-0.003206,-0.238678,-2.956960,2.700152,-0.234465,9.535900
246.751856,-0.003138,-0.238561,-2.958080,2.493598,-0.249428,9.535726
246.761575,-0.003095,-0.238522,-2.959177,2.498806,-0.255657,9.632361
246.772120,-0.003062,-0.238460,-2.960317,2.526204,-0.250599,9.568712
246.782120,-0.002981,-0.238467,-2.961453,2.488793,-0.159980,9.532763
246.791981,-0.002925,-0.238449,-2.962621,2.420403,-0.294394,9.437994
246.801482,-0.002851,-0.238383,-2.963796,2.300892,-0.154869,9.335908
246.811475,-0.002779,-0.238335,-2.964943,2.277157,-0.110717,9.266953
246.822730,-0.002668,-0.238275,-2.966134,2.385556,-0.178464,9.343908
246.831632,-0.002615,-0.238180,-2.967304,2.126491,-0.070833,9.189492
246.841939,-0.002616,-0.238057,-2.968435,2.311899,-0.093013,9.121862
246.851936,-0.002629,-0.237831,-2.969593,2.330239,-0.071820,9.230805
246.861921,-0.002683,-0.237537,-2.970748,2.082722,0.015411,9.095775
246.871525,-0.002751,-0.237277,-2.971931,2.279247,0.015375,9.166916
246.881810,-0.002849,-0.237039,-2.973092,2.183534,0.059655,9.214822
246.892527,-0.002929,-0.236823,-2.974262,2.109892,-0.001557,9.169485
246.902370,-0.003008,-0.236625,-2.975435,2.469278,0.038678,9.251959
246.912864,-0.003064,-0.236402,-2.976604,2.225279,0.102933,9.362553
246.921911,-0.003139,-0.236196,-2.977764,2.272781,0.191723,9.304906
246.933853,-0.003212,-0.235878,-2.978921,2.507442,0.230126,9.377061
246.942513,-0.003358,-0.235510,-2.980054,2.306957,0.247855,9.389000
246.952906,-0.003595,-0.235118,-2.981182,2.309028,0.233300,9.352399
246.962222,-0.003848,-0.234739,-2.982280,2.313215,0.338511,9.294540
246.971649,-0.004078,-0.234408,-2.983388,2.392105,0.337086,9.314383
246.981808,-0.004396,-0.234074,-2.984487,2.369134,0.270003,9.293936
246.992512,-0.004702,-0.233682,-2.985609,2.410417,0.187463,9.219432
247.001495,-0.005052,-0.233221,-2.986765,2.447221,0.128472,9.228043
247.012917,-0.005365,-0.232696,-2.987960,2.385753,0.115399,9.191021
247.023827,-0.005731,-0.232113,-2.989141,2.545314,0.146464,9.252685
247.032083,-0.006124,-0.231534,-2.990312,2.410362,0.115312,9.264187
247.041867,-0.006569,-0.230946,-2.991540,2.505450,0.061541,9.200413
247.051488,-0.007038,-0.230239,-2.992786,2.678634,-0.037395,9.455188
247.064168,-0.007542,-0.229428,-2.994029,2.628342,-0.004770,9.440033
247.071476,-0.008053,-0.228568,-2.995275,2.734754,-0.016268,9.641216
247.082133,-0.008569,-0.227629,-2.996523,2.598452,-0.081848,9.718369
247.091603,-0.009011,-0.226716,-2.997798,2.462299,-0.206841,9.730579
247.102063,-0.009365,-0.225784,-2.999084,2.440518,-0.177723,9.916648
247.113058,-0.009632,-0.224943,-3.000326,2.155757,-0.254263,9.857501
247.121682,-0.009808,-0.224236,-3.001546,2.253944,-0.166526,9.849563
247.132386,-0.009882,-0.223588,-3.002759,2.291968,-0.154211,9.867203
247.142293,-0.009939,-0.222991,-3.003935,1.988258,-0.247005,9.791907
247.151792,-0.009978,-0.222369,-3.005091,2.130664,-0.279254,9.928583
247.161621,-0.010036,-0.221657,-3.006183,2.129467,-0.346627,10.041801
247.171971,-0.010098,-0.220965,-3.007244,1.902108,-0.308694,10.109260
247.181996,-0.010113,-0.220284,-3.008273,1.817083,-0.415817,10.202341
247.192118,-0.010015,-0.219643,-3.009263,1.743566,-0.610586,10.331450
247.201481,-0.009870,-0.219088,-3.010221,1.732028,-0.626898,10.144625
247.212360,-0.009651,-0.218627,-3.011181,1.560099,-0.630851,9.968782
247.222008,-0.009390,-0.218267,-3.012153,1.632680,-0.560887,9.714202
247.237026,-0.009093,-0.218010,-3.013160,1.746217,-0.355275,9.452281
247.241473,-0.008760,-0.217823,-3.014234,1.572611,-0.344735,9.247349
247.252270,-0.008483,-0.217653,-3.015343,1.753645,-0.401435,9.325407
247.263172,-0.008263,-0.217421,-3.016445,2.155410,-0.423475,9.368348
247.272073,-0.008033,-0.217053,-3.017495,2.053644,-0.402298,9.542564
247.282585,-0.007742,-0.216636,-3.018518,1.875342,-0.333920,9.767978
247.292473,-0.007497,-0.216198,-3.019506,1.940663,-0.284746,9.838648
247.302104,-0.007160,-0.215841,-3.020526,1.989133,-0.137288,9.826962
247.312337,-0.006772,-0.215585,-3.021537,1.737521,-0.128966,9.788289
247.322858,-0.006340,-0.215445,-3.022627,1.695642,-0.096851,9.739063
247.332000,-0.005826,-0.215398,-3.023722,2.057368,0.005586,9.706856
247.353050,-0.005328,-0.215398,-3.024833,1.893701,-0.010426,9.740617
247.354655,-0.004784,-0.215441,-3.025961,1.887132,0.093627,9.582046
247.364350,-0.004236,-0.215482,-3.027055,1.949939,0.070538,9.527649
247.371867,-0.003677,-0.215562,-3.028119,1.841706,0.040203,9.450944
247.381609,-0.003195,-0.215733,-3.029089,1.706896,0.041376,9.357946
247.392043,-0.002799,-0.215902,-3.029997,1.899329,-0.101287,9.480789
247.450114,-0.002457,-0.216043,-3.030885,1.978097,0.031929,9.446960
247.454711,-0.002055,-0.216078,-3.031803,2.070518,-0.043178,9.570951
247.454735,-0.001684,-0.216030,-3.032708,2.048030,-0.116836,9.681761
247.454740,-0.001253,-0.215941,-3.033633,2.040804,-0.146307,9.720964
247.455333,-0.000715,-0.215899,-3.034605,2.123995,-0.137965,9.481174
247.455347,-0.000129,-0.215885,-3.035633,2.077943,-0.131833,9.500772
247.463163,0.000487,-0.215971,-3.036668,1.969726,-0.153953,9.484617
247.472439,0.001111,-0.216080,-3.037733,2.159547,-0.144994,9.431178
247.482399,0.001710,-0.216217,-3.038801,2.160629,-0.101822,9.208237
247.493492,0.002238,-0.216325,-3.039884,2.338506,-0.079370,9.159256
247.501990,0.002648,-0.216373,-3.040988,2.395877,-0.059128,9.026066
247.512760,0.002988,-0.216321,-3.042141,2.426910,-0.056944,9.030437
247.521439,0.003261,-0.216158,-3.043325,2.390488,-0.051222,9.091837
247.531742,0.003465,-0.215912,-3.044503,2.365661,-0.052517,9.221652
247.541482,0.003683,-0.215620,-3.045737,2.578507,-0.017321,9.458401
247.551782,0.003896,-0.215299,-3.047004,2.422828,0.052896,9.682030
247.563589,0.004128,-0.214983,-3.048314,2.267810,0.118475,9.610787
247.571612,0.004420,-0.214699,-3.049605,2.433807,0.161045,9.575303
247.582052,0.004702,-0.214409,-3.050947,2.262188,0.234368,9.507188
247.592437,0.004962,-0.214138,-3.052303,2.114427,0.238303,9.393297
247.602576,0.005125,-0.213842,-3.053641,2.196322,0.359689,9.298382
247.612963,0.005256,-0.213538,-3.054974,2.291786,0.348325,9.288550
247.621244,0.005345,-0.213200,-3.056340,2.199359,0.326990,9.337566
247.632201,0.005383,-0.212801,-3.057641,2.266799,0.330171,9.397845
247.642380,0.005399,-0.212378,-3.058952,2.289539,0.280119,9.491078
247.651746,0.005408,-0.211861,-3.060258,2.209806,0.317966,9.617787
247.663147,0.005436,-0.211263,-3.061593,2.100792,0.331382,9.688974
247.672848,0.005438,-0.210675,-3.062901,1.959611,0.358607,9.668494
247.681644,0.005501,-0.210134,-3.064190,1.877709,0.373695,9.802255
247.692557,0.005537,-0.209677,-3.065462,1.591542,0.328755,9.931300
247.702525,0.005589,-0.209348,-3.066685,1.614459,0.319869,9.905293
247.714097,0.005656,-0.209138,-3.067894,1.515356,0.318037,9.772845
247.721694,0.005726,-0.209043,-3.069092,1.534411,0.337562,9.652054
247.732635,0.005758,-0.208987,-3.070267,1.743133,0.345402,9.580350
247.742535,0.005763,-0.208852,-3.071434,1.794487,0.242162,9.492556
247.751827,0.005718,-0.208707,-3.072596,1.732047,0.173833,9.340748
247.766062,0.005679,-0.208514,-3.073730,1.735692,0.047548,9.279241
