Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
294.761451,-0.045341,-0.182078,0.106841,1.924288,-0.587449,9.339688
294.770674,-0.045310,-0.182044,0.106944,1.823658,-0.475308,9.310160
294.781797,-0.045242,-0.182036,0.107055,1.885530,-0.432986,9.312030
294.791003,-0.045199,-0.182030,0.107176,1.987922,-0.504380,9.319820
294.801839,-0.045146,-0.181931,0.107306,2.009859,-0.681712,9.366165
294.811153,-0.045116,-0.181848,0.107433,1.851160,-0.660910,9.536080
294.821570,-0.045073,-0.181768,0.107549,1.775400,-0.533135,9.512806
294.831731,-0.045062,-0.181680,0.107664,1.865636,-0.535304,9.671489
294.841101,-0.045036,-0.181589,0.107807,1.807506,-0.475113,9.659884
294.852324,-0.045062,-0.181498,0.107911,1.842415,-0.408754,9.813485
294.861092,-0.045085,-0.181472,0.108024,1.712487,-0.443866,9.710556
294.871368,-0.045030,-0.181532,0.108062,1.670675,-0.423501,9.659585
294.881627,-0.044992,-0.181520,0.108078,1.832474,-0.480169,9.725040
294.891386,-0.044994,-0.181556,0.108108,1.793094,-0.469266,9.620892
294.901623,-0.044973,-0.181565,0.108102,1.583726,-0.444558,9.452145
294.913444,-0.044892,-0.181527,0.108093,1.803043,-0.495580,9.469136
294.921463,-0.044775,-0.181533,0.108082,1.935888,-0.398965,9.578409
294.931901,-0.044673,-0.181468,0.108080,1.720352,-0.278405,9.416528
294.941261,-0.044520,-0.181393,0.108082,1.803203,-0.276154,9.412527
294.951671,-0.044368,-0.181317,0.108056,1.780386,-0.280093,9.565900
294.958486,-0.044230,-0.181184,0.108038,1.828833,-0.215535,9.701962
294.971067,-0.044125,-0.181065,0.108076,2.023869,-0.095502,9.627217
294.981135,-0.044014,-0.180916,0.108118,1.839131,-0.057466,9.718784
294.992058,-0.043933,-0.180803,0.108167,1.811739,-0.153989,9.762673
295.001599,-0.043901,-0.180683,0.108270,1.852744,-0.108322,9.866876
295.011196,-0.043916,-0.180561,0.108414,1.746720,-0.096968,9.701952
295.021447,-0.043924,-0.180507,0.108590,1.781286,-0.107788,9.708984
295.031709,-0.043921,-0.180531,0.108759,1.666360,-0.161476,9.613601
295.049850,-0.043954,-0.180597,0.108982,1.678222,-0.270665,9.495873
295.051936,-0.043964,-0.180619,0.109206,1.813089,-0.316084,9.376490
295.061914,-0.043967,-0.180626,0.109472,1.734064,-0.290442,9.370903
295.071134,-0.043939,-0.180587,0.109688,1.650646,-0.425007,9.171389
295.081305,-0.043891,-0.180525,0.109890,1.847964,-0.417403,9.263079
295.091176,-0.043809,-0.180369,0.110062,1.696500,-0.487199,9.413214
295.101134,-0.043766,-0.180265,0.110232,1.788282,-0.545645,9.501666
295.111552,-0.043726,-0.180196,0.110359,1.727714,-0.482031,9.416273
295.121202,-0.043616,-0.180118,0.110508,1.749424,-0.585617,9.461771
295.131988,-0.043542,-0.179999,0.110630,1.934419,-0.640363,9.817600
295.141723,-0.043482,-0.179902,0.110795,1.826805,-0.611701,9.772306
295.152736,-0.043382,-0.179743,0.110897,1.604684,-0.520595,9.703324
295.165807,-0.043259,-0.179652,0.110962,1.770319,-0.407497,9.844437
295.171878,-0.043139,-0.179536,0.111023,1.684209,-0.474901,9.919253
295.182177,-0.043012,-0.179490,0.111094,1.719902,-0.577198,9.660542
295.191754,-0.042917,-0.179535,0.111170,1.579811,-0.515166,9.658344
295.201491,-0.042795,-0.179609,0.111247,1.628126,-0.521872,9.511538
295.209260,-0.042651,-0.179653,0.111310,1.771329,-0.504631,9.646244
295.223037,-0.042499,-0.179629,0.111419,1.910828,-0.508746,9.386267
295.231898,-0.042337,-0.179518,0.111480,1.745883,-0.452379,9.572590
295.243258,-0.042189,-0.179422,0.111554,1.727661,-0.426549,9.465417
295.251825,-0.042035,-0.179300,0.111594,1.754630,-0.483164,9.628433
295.262246,-0.041858,-0.179086,0.111654,1.815189,-0.463711,9.667248
295.272994,-0.041706,-0.178910,0.111706,1.843552,-0.366216,9.930525
295.281401,-0.041540,-0.178748,0.111800,1.497124,-0.343453,9.834438
295.292805,-0.041369,-0.178621,0.111832,1.635223,-0.374052,9.949218
295.301420,-0.041222,-0.178529,0.111919,1.620030,-0.212407,9.945323
295.311314,-0.041103,-0.178550,0.112014,1.572429,-0.147553,9.813197
295.321245,-0.041026,-0.178613,0.112114,1.514894,-0.174877,9.567115
295.331371,-0.040982,-0.178770,0.112178,1.550191,-0.304063,9.501193
295.341684,-0.040955,-0.178876,0.112275,1.745727,-0.369448,9.576710
295.351652,-0.040936,-0.178989,0.112396,1.791401,-0.285652,9.411292
295.361585,-0.040901,-0.179003,0.112467,1.690976,-0.271205,9.194849
295.371020,-0.040851,-0.178975,0.112527,1.766593,-0.291641,9.434248
295.382145,-0.040807,-0.178881,0.112571,1.846467,-0.284524,9.588465
295.391980,-0.040759,-0.178769,0.112571,1.742939,-0.229148,9.462181
295.402169,-0.040710,-0.178701,0.112571,1.651330,-0.229464,9.590819
295.411649,-0.040704,-0.178676,0.112542,1.614296,-0.284850,9.739573
295.426847,-0.040720,-0.178623,0.112520,1.806946,-0.296394,9.836272
295.430866,-0.040740,-0.178659,0.112495,1.813189,-0.221682,9.734111
295.442230,-0.040785,-0.178734,0.112533,1.546977,-0.291961,9.710115
295.451614,-0.040782,-0.178784,0.112559,1.788552,-0.317105,9.612612
295.460863,-0.040817,-0.178903,0.112599,1.898228,-0.194538,9.699073
295.479184,-0.040805,-0.179031,0.112613,1.682494,-0.317453,9.541332
295.507174,-0.040844,-0.179136,0.112682,1.745573,-0.314551,9.611884
295.511179,-0.040898,-0.179230,0.112734,1.816726,-0.196513,9.513985
295.511187,-0.040996,-0.179263,0.112781,1.764131,-0.283869,9.612589
295.512955,-0.041073,-0.179250,0.112818,1.883159,-0.342133,9.527737
295.539134,-0.041151,-0.179247,0.112877,1.818160,-0.281590,9.507686
295.540818,-0.041241,-0.179260,0.112945,1.680671,-0.425147,9.580440
295.541979,-0.041328,-0.179313,0.113040,1.812382,-0.488544,9.678597
295.552480,-0.041399,-0.179345,0.113122,1.795409,-0.347438,9.649594
295.562112,-0.041501,-0.179400,0.113251,1.806318,-0.320783,9.665460
295.571060,-0.041550,-0.179500,0.113323,1.801025,-0.397837,9.642719
295.581840,-0.041504,-0.179547,0.113410,1.824832,-0.452968,9.675310
295.593741,-0.041520,-0.179611,0.113499,2.017714,-0.414736,9.783649
295.601626,-0.041538,-0.179673,0.113596,1.803338,-0.392234,9.488036
295.611212,-0.041518,-0.179665,0.113650,1.671510,-0.451617,9.485584
295.624560,-0.041545,-0.179702,0.113740,1.869386,-0.505687,9.569570
295.630590,-0.041528,-0.179691,0.113861,1.874423,-0.387702,9.615005
295.640859,-0.041523,-0.179620,0.113958,1.872778,-0.341347,9.353877
295.651900,-0.041535,-0.179564,0.114041,1.755361,-0.330779,9.514709
295.660836,-0.041512,-0.179526,0.114134,1.713255,-0.434441,9.603289
295.671309,-0.041440,-0.179494,0.114205,1.863258,-0.469295,9.701653
295.681283,-0.041392,-0.179450,0.114275,1.831603,-0.381744,9.653426
295.691332,-0.041360,-0.179409,0.114351,1.707038,-0.309346,9.897605
295.701330,-0.041279,-0.179492,0.114446,1.769353,-0.340230,9.847828
295.708947,-0.041226,-0.179557,0.114562,1.693810,-0.397780,9.864945
295.720877,-0.041146,-0.179575,0.114688,1.775477,-0.361749,9.785083
295.731666,-0.041138,-0.179672,0.114837,1.772254,-0.264813,9.792212
295.741611,-0.041112,-0.179766,0.114973,1.478927,-0.329659,9.446713
295.755280,-0.041027,-0.179833,0.115079,1.657754,-0.487148,9.445701
295.762466,-0.040929,-0.179841,0.115218,1.714070,-0.474276,9.474264
295.773555,-0.040810,-0.179866,0.115335,1.657043,-0.395351,9.326969
295.781471,-0.040681,-0.179885,0.115443,1.574229,-0.426438,9.154648
295.792280,-0.040556,-0.179890,0.115525,1.736936,-0.416562,9.292621
295.810504,-0.040429,-0.179873,0.115623,1.790607,-0.376384,9.506316
295.813120,-0.040354,-0.179894,0.115706,1.799273,-0.261083,9.381983
295.821259,-0.040254,-0.179859,0.115764,1.652943,-0.285009,9.359728
295.831413,-0.040201,-0.179839,0.115802,1.819674,-0.317483,9.631035
295.840997,-0.040179,-0.179827,0.115904,1.866093,-0.359312,9.872567
295.851464,-0.040163,-0.179797,0.115976,1.804266,-0.275837,9.660549
295.860915,-0.040155,-0.179790,0.116060,1.768586,-0.295647,9.899525
295.871469,-0.040134,-0.179853,0.116166,1.735003,-0.311365,9.935425
295.881375,-0.040084,-0.179927,0.116286,1.686696,-0.350377,9.978683
295.891423,-0.040042,-0.180021,0.116413,1.740616,-0.323746,9.765283
295.901876,-0.039928,-0.180132,0.116551,1.583864,-0.323135,9.795670
295.914165,-0.039805,-0.180248,0.116689,1.632540,-0.363471,9.625580
295.923483,-0.039643,-0.180369,0.116834,1.767124,-0.381604,9.559524
295.934331,-0.039507,-0.180432,0.116948,1.653336,-0.486630,9.456202
295.942181,-0.039420,-0.180479,0.117120,1.674675,-0.436108,9.528249
295.953288,-0.039301,-0.180540,0.117290,1.725891,-0.443767,9.382171
295.961180,-0.039210,-0.180574,0.117450,1.903554,-0.518480,9.377011
295.971213,-0.039167,-0.180550,0.117607,2.002715,-0.439508,9.557265
295.981385,-0.039101,-0.180566,0.117770,1.873000,-0.439847,9.642548
295.991853,-0.039013,-0.180517,0.117911,1.847740,-0.484362,9.500283
296.001321,-0.038919,-0.180497,0.118029,2.036885,-0.419133,9.658752
296.012062,-0.038861,-0.180437,0.118122,1.805849,-0.366539,9.813191
296.021677,-0.038749,-0.180450,0.118265,1.887617,-0.321638,9.642186
296.032291,-0.038643,-0.180548,0.118369,1.772300,-0.252744,9.564085
296.041954,-0.038561,-0.180626,0.118485,1.753463,-0.319692,9.593731
296.051665,-0.038543,-0.180705,0.118593,1.976609,-0.353966,9.574272
296.062107,-0.038524,-0.180713,0.118717,1.748977,-0.264077,9.397488
296.071741,-0.038479,-0.180642,0.118817,1.705943,-0.189844,9.336361
296.082156,-0.038490,-0.180557,0.118891,1.784061,-0.193575,9.454140
296.091245,-0.038511,-0.180449,0.118961,1.757300,-0.230349,9.609067
296.102077,-0.038539,-0.180266,0.118934,1.769846,-0.081549,9.409127
296.110915,-0.038594,-0.180151,0.118911,1.697739,-0.114591,9.683969
296.121176,-0.038701,-0.180084,0.118865,1.605165,-0.284344,9.602587
296.131172,-0.038799,-0.180014,0.118830,1.866497,-0.314967,9.709653
296.141595,-0.038912,-0.179932,0.118825,1.703114,-0.227029,9.767524
296.151501,-0.039021,-0.179870,0.118826,1.729108,-0.214462,9.614488
296.161003,-0.039087,-0.179879,0.118838,1.826237,-0.250856,9.706867
296.170908,-0.039189,-0.179908,0.118859,1.722426,-0.269889,9.582348
296.182053,-0.039260,-0.179913,0.118911,1.858422,-0.231810,9.482977
296.191509,-0.039325,-0.179954,0.118926,1.914958,-0.166486,9.400758
296.201740,-0.039387,-0.179970,0.118913,1.635831,-0.249359,9.298749
296.209605,-0.039377,-0.179953,0.118861,1.880283,-0.338820,9.357461
296.221323,-0.039351,-0.179837,0.118868,1.993097,-0.334439,9.377468
296.231608,-0.039301,-0.179684,0.118918,1.815695,-0.304834,9.391946
296.241332,-0.039259,-0.179499,0.118974,1.813028,-0.267695,9.400652
296.251134,-0.039257,-0.179314,0.119022,1.800711,-0.308087,9.479541
296.261497,-0.039251,-0.179108,0.119116,1.959050,-0.374894,9.537148
296.271405,-0.039316,-0.178932,0.119216,1.786131,-0.327095,9.623911
296.281589,-0.039423,-0.178776,0.119315,1.717803,-0.266490,9.656329
296.292376,-0.039579,-0.178618,0.119398,1.789341,-0.219066,9.658464
296.301662,-0.039740,-0.178512,0.119523,2.010263,-0.261095,9.690407
296.311135,-0.039874,-0.178425,0.119620,1.712085,-0.409415,9.796062
296.321101,-0.040006,-0.178337,0.119701,1.726733,-0.429430,9.684140
296.332063,-0.040163,-0.178280,0.119805,1.763547,-0.442879,9.735464
296.342146,-0.040288,-0.178196,0.119926,1.723006,-0.443284,9.816795
296.351991,-0.040408,-0.178181,0.120073,1.702140,-0.387628,9.728113
296.361597,-0.040506,-0.178153,0.120258,1.612452,-0.391964,9.750752
296.371905,-0.040638,-0.178142,0.120409,1.688681,-0.385998,9.688264
296.381858,-0.040784,-0.178145,0.120481,1.747597,-0.295691,9.745752
296.391886,-0.040915,-0.178115,0.120584,1.546922,-0.358581,9.510400
296.402275,-0.041088,-0.178097,0.120672,1.551682,-0.425647,9.570207
296.411727,-0.041256,-0.178127,0.120762,1.646186,-0.396909,9.471229
296.421295,-0.041435,-0.178159,0.120907,1.575108,-0.419158,9.435254
296.431743,-0.041577,-0.178126,0.121007,1.741469,-0.422241,9.365026
296.442247,-0.041741,-0.178095,0.121177,1.742448,-0.352970,9.495038
296.450974,-0.041873,-0.178016,0.121302,1.785368,-0.329008,9.525227
296.462848,-0.041980,-0.177940,0.121441,1.881594,-0.372724,9.649026
296.471065,-0.042047,-0.177849,0.121542,1.717730,-0.393978,9.621267
296.481042,-0.042090,-0.177805,0.121714,1.701414,-0.414214,9.583150
296.481042,-0.042133,-0.177781,0.121854,1.727563,-0.393819,9.711877
296.491390,-0.042111,-0.177780,0.122006,1.622199,-0.399969,9.655288
296.502365,-0.042120,-0.177781,0.122174,1.687708,-0.421475,9.792278
296.511148,-0.042054,-0.177855,0.122353,1.632224,-0.420161,9.666055
296.521215,-0.042022,-0.177894,0.122519,1.541642,-0.355694,9.609199
296.532204,-0.042013,-0.177953,0.122730,1.689245,-0.382095,9.647562
296.541649,-0.042041,-0.177986,0.122862,1.586756,-0.389598,9.707821
296.551757,-0.042077,-0.177996,0.123050,1.642631,-0.312475,9.610551
296.561724,-0.042172,-0.178027,0.123162,1.746045,-0.327736,9.816565
296.571907,-0.042288,-0.178027,0.123326,1.595495,-0.424794,9.740405
296.581663,-0.042401,-0.177974,0.123472,1.690674,-0.457864,9.907681
296.591572,-0.042505,-0.177936,0.123639,1.586485,-0.392697,9.746949
296.601258,-0.042582,-0.177911,0.123771,1.463218,-0.381162,9.807960
296.611637,-0.042610,-0.177967,0.123925,1.610041,-0.454690,9.720443
296.621531,-0.042589,-0.178103,0.124090,1.506508,-0.362083,9.562540
296.632416,-0.042568,-0.178156,0.124226,1.735101,-0.194742,9.600372
296.641347,-0.042559,-0.178272,0.124385,1.798858,-0.148773,9.676150
296.651275,-0.042535,-0.178377,0.124547,1.402886,-0.343880,9.638053
296.661330,-0.042554,-0.178477,0.124714,1.740558,-0.401727,9.690924
296.671346,-0.042577,-0.178570,0.124889,1.827514,-0.226490,9.703678
296.681797,-0.042677,-0.178626,0.125046,1.629268,-0.109812,9.512944
296.691512,-0.042839,-0.178738,0.125186,1.814326,-0.180445,9.466846
296.698256,-0.042963,-0.178863,0.125304,1.756889,-0.311258,9.481854
296.711225,-0.043071,-0.178943,0.125405,1.787095,-0.392549,9.572589
296.721561,-0.043179,-0.178957,0.125543,1.893567,-0.317321,9.589211
296.731784,-0.043217,-0.178954,0.125670,1.655728,-0.299121,9.459182
296.742025,-0.043162,-0.178992,0.125749,1.693486,-0.319205,9.537858
296.753814,-0.043039,-0.179103,0.125807,1.861480,-0.359824,9.635744
296.761832,-0.042880,-0.179270,0.125876,1.714646,-0.384413,9.634021
296.771770,-0.042744,-0.179445,0.125936,1.752164,-0.389578,9.526773
296.789912,-0.042669,-0.179697,0.126022,1.656511,-0.325635,9.564540
296.791764,-0.042638,-0.179911,0.126101,1.865658,-0.453706,9.524581
296.818315,-0.042665,-0.180120,0.126213,2.007283,-0.477250,9.347978
296.820366,-0.042734,-0.180299,0.126334,1.916048,-0.458952,9.435465
296.822270,-0.042798,-0.180435,0.126429,1.924324,-0.444683,9.332315
296.832049,-0.042922,-0.180557,0.126530,2.125365,-0.428809,9.508416
296.842318,-0.043002,-0.180635,0.126605,2.022976,-0.450144,9.485358
296.852520,-0.043051,-0.180653,0.126689,2.013261,-0.455533,9.630610
296.861694,-0.043121,-0.180666,0.126775,1.903380,-0.521756,9.706710
296.872347,-0.043136,-0.180659,0.126874,1.837469,-0.406286,9.606182
296.881187,-0.043169,-0.180643,0.126984,1.995189,-0.433079,9.715511
296.891443,-0.043188,-0.180665,0.127081,1.960215,-0.466571,9.655212
296.908607,-0.043180,-0.180690,0.127190,1.731695,-0.551633,9.688883
296.919419,-0.043205,-0.180726,0.127344,1.816285,-0.521889,9.666430
296.928051,-0.043188,-0.180739,0.127484,1.832320,-0.467711,9.528258
296.932405,-0.043147,-0.180702,0.127628,1.855057,-0.409282,9.537726
296.944806,-0.043128,-0.180673,0.127764,1.858275,-0.407455,9.445639
296.955398,-0.043090,-0.180626,0.127894,1.784874,-0.404224,9.333566
296.963231,-0.043053,-0.180519,0.127987,2.017192,-0.368861,9.460260
296.971349,-0.043005,-0.180431,0.128143,2.021263,-0.336697,9.430213
296.981228,-0.042923,-0.180193,0.128234,1.985527,-0.431557,9.467411
296.991858,-0.042878,-0.179959,0.128387,1.917335,-0.295278,9.493000
297.001534,-0.042885,-0.179751,0.128527,1.832055,-0.263003,9.503757
297.012041,-0.042905,-0.179521,0.128698,1.785291,-0.319048,9.458864
297.021558,-0.042916,-0.179349,0.128814,1.812271,-0.333647,9.531271
297.032109,-0.042932,-0.179234,0.128960,1.738952,-0.338693,9.531268
297.042007,-0.042969,-0.179145,0.129075,1.645117,-0.471668,9.651114
297.052795,-0.042976,-0.179091,0.129201,1.748883,-0.512298,9.761008
297.061640,-0.042972,-0.179003,0.129283,1.593721,-0.498678,9.697119
297.071378,-0.042940,-0.178923,0.129377,1.508236,-0.516789,9.626013
297.082139,-0.042882,-0.178899,0.129424,1.455130,-0.539074,9.628506
297.091406,-0.042783,-0.178870,0.129481,1.390789,-0.583805,9.641626
297.101520,-0.042702,-0.178886,0.129529,1.596530,-0.525216,9.662285
297.111693,-0.042608,-0.178914,0.129528,1.433982,-0.463140,9.604096
297.122470,-0.042551,-0.178896,0.129491,1.569578,-0.411406,9.541477
297.132167,-0.042504,-0.178830,0.129460,1.791026,-0.316490,9.773222
297.142028,-0.042434,-0.178784,0.129442,1.566530,-0.199739,9.532092
297.151454,-0.042436,-0.178740,0.129435,1.733154,-0.246428,9.509834
297.162579,-0.042510,-0.178732,0.129386,1.710938,-0.201483,9.646749
297.171807,-0.042572,-0.178767,0.129347,1.676575,-0.234981,9.718683
297.181893,-0.042630,-0.178795,0.129355,1.798828,-0.213426,9.719731
297.191742,-0.042692,-0.178854,0.129371,1.795267,-0.219064,9.837739
297.198114,-0.042714,-0.178884,0.129393,1.734794,-0.221010,9.834700
297.211795,-0.042708,-0.178903,0.129427,1.848575,-0.202595,9.771788
297.221346,-0.042694,-0.178899,0.129473,1.773838,-0.235671,9.581857
297.231324,-0.042642,-0.178861,0.129524,1.800826,-0.264839,9.666728
297.242002,-0.042593,-0.178908,0.129616,1.756325,-0.278804,9.495165
297.251613,-0.042509,-0.178954,0.129721,1.701073,-0.431674,9.460789
297.261877,-0.042390,-0.178930,0.129825,1.750162,-0.426129,9.438799
297.271999,-0.042288,-0.178931,0.129999,1.853736,-0.387358,9.473911
297.283261,-0.042236,-0.178908,0.130173,1.670211,-0.486373,9.265460
297.291800,-0.042167,-0.178915,0.130345,1.752877,-0.576636,9.301521
297.302428,-0.042149,-0.178892,0.130484,1.754042,-0.534143,9.424998
297.311676,-0.042128,-0.178857,0.130648,1.833031,-0.553195,9.404397
297.321609,-0.042133,-0.178829,0.130824,1.772184,-0.507484,9.480465
297.332068,-0.042138,-0.178706,0.130927,1.634065,-0.597376,9.850751
297.342890,-0.042238,-0.178543,0.131023,1.690788,-0.579067,10.140313
297.352029,-0.042317,-0.178522,0.131106,1.603616,-0.480249,10.017417
297.363011,-0.042415,-0.178562,0.131147,1.406428,-0.538910,9.919904
297.371382,-0.042490,-0.178730,0.131230,1.523029,-0.580357,9.930099
297.381355,-0.042504,-0.178949,0.131311,1.535774,-0.588066,10.023873
297.391599,-0.042523,-0.179123,0.131435,1.635947,-0.412221,9.745329
297.402021,-0.042492,-0.179313,0.131537,1.702004,-0.217580,9.821596
297.411765,-0.042434,-0.179474,0.131603,1.638593,-0.174661,9.663831
297.421953,-0.042348,-0.179555,0.131626,1.871486,-0.196880,9.716702
297.434629,-0.042305,-0.179616,0.131677,1.797890,-0.239546,9.529558
297.442775,-0.042272,-0.179681,0.131755,1.650976,-0.302288,9.529477
297.449131,-0.042287,-0.179804,0.131867,1.829150,-0.294266,9.512955
297.462098,-0.042310,-0.179915,0.132041,1.781718,-0.340100,9.435921
297.472915,-0.042303,-0.179933,0.132262,1.830320,-0.296038,9.440434
297.482292,-0.042323,-0.179920,0.132486,2.006244,-0.230721,9.524078
297.492128,-0.042259,-0.179907,0.132746,1.698353,-0.350774,9.371201
297.501233,-0.042181,-0.179934,0.132944,1.649828,-0.328041,9.296092
297.512136,-0.042041,-0.180004,0.133129,1.833649,-0.261358,9.534530
297.529120,-0.041896,-0.180081,0.133291,1.794910,-0.281234,9.452091
297.535443,-0.041734,-0.180211,0.133436,1.655492,-0.427754,9.494204
297.541186,-0.041582,-0.180324,0.133549,1.808377,-0.533434,9.576513
297.551832,-0.041528,-0.180328,0.133710,1.966664,-0.465247,9.668771
297.561891,-0.041479,-0.180336,0.133827,1.951516,-0.313486,9.704531
297.572769,-0.041452,-0.180311,0.133949,1.756871,-0.361043,9.467672
297.582261,-0.041441,-0.180303,0.134054,1.867426,-0.385855,9.600003
297.592435,-0.041462,-0.180334,0.134137,1.849656,-0.357376,9.753502
297.601450,-0.041494,-0.180371,0.134214,1.798209,-0.360171,9.398152
297.614497,-0.041485,-0.180375,0.134243,1.889831,-0.295903,9.434679
297.621523,-0.041474,-0.180405,0.134269,1.915935,-0.360437,9.488472
297.632254,-0.041400,-0.180368,0.134312,1.853577,-0.422137,9.647490
297.641443,-0.041299,-0.180292,0.134343,1.939838,-0.415408,9.580104
297.651415,-0.041141,-0.180261,0.134421,1.730114,-0.406937,9.649193
297.662588,-0.040962,-0.180260,0.134483,1.730779,-0.340385,9.653332
297.672221,-0.040819,-0.180349,0.134605,1.953622,-0.252103,9.558594
297.681341,-0.040709,-0.180367,0.134725,1.887610,-0.265157,9.484280
297.692288,-0.040574,-0.180359,0.134867,1.828226,-0.365486,9.610088
297.698565,-0.040446,-0.180381,0.134962,1.979979,-0.421345,9.439239
297.711402,-0.040349,-0.180324,0.135092,1.764526,-0.455186,9.353596
297.721495,-0.040282,-0.180238,0.135270,1.813730,-0.341567,9.428926
297.731872,-0.040271,-0.180209,0.135440,1.909019,-0.321991,9.522297
297.742220,-0.040221,-0.180199,0.135558,1.633947,-0.372973,9.292239
297.761255,-0.040209,-0.180220,0.135713,1.905163,-0.425770,9.521122
297.764810,-0.040211,-0.180190,0.135816,1.845732,-0.383058,9.702346
297.773348,-0.040232,-0.180115,0.135905,1.770233,-0.302643,9.694468
297.783249,-0.040193,-0.180014,0.135998,1.732935,-0.343489,9.712540
297.792400,-0.040204,-0.179943,0.136079,1.545532,-0.522309,9.839056
297.802293,-0.040196,-0.179879,0.136177,1.642551,-0.394380,9.926160
297.811193,-0.040101,-0.179905,0.136265,1.655729,-0.369447,9.724029
297.821497,-0.039999,-0.179960,0.136360,1.448359,-0.329466,9.600932
297.831958,-0.039835,-0.180097,0.136439,1.661126,-0.392218,9.693864
297.841413,-0.039654,-0.180220,0.136487,1.711379,-0.390837,9.717807
297.852696,-0.039473,-0.180273,0.136492,1.707245,-0.323035,9.504266
297.862056,-0.039355,-0.180285,0.136470,1.676991,-0.197941,9.552661
297.871587,-0.039230,-0.180335,0.136498,1.711503,-0.258291,9.495895
297.882296,-0.039133,-0.180372,0.136558,1.741601,-0.276790,9.561642
297.892635,-0.039092,-0.180357,0.136629,1.838988,-0.224794,9.478495
297.902587,-0.039054,-0.180300,0.136720,1.880221,-0.257361,9.663805
297.912651,-0.039020,-0.180232,0.136850,1.826801,-0.241668,9.644630
297.922200,-0.038995,-0.180183,0.137011,1.773325,-0.305057,9.551326
297.931540,-0.038988,-0.180046,0.137184,1.765882,-0.245848,9.588155
297.942626,-0.038923,-0.179931,0.137354,1.723998,-0.236661,9.744254
297.948859,-0.038804,-0.179917,0.137545,1.584078,-0.278271,9.436143
297.965430,-0.038658,-0.179953,0.137707,1.762469,-0.427064,9.539917
297.972045,-0.038491,-0.179988,0.137895,1.802703,-0.364864,9.737370
297.982719,-0.038300,-0.180049,0.138115,1.706920,-0.372704,9.577223
297.992429,-0.038085,-0.180047,0.138314,1.815127,-0.379755,9.493274
298.002263,-0.037892,-0.180041,0.138498,1.816041,-0.442363,9.560202
298.012528,-0.037778,-0.179948,0.138678,1.726020,-0.282874,9.656006
298.022333,-0.037676,-0.179879,0.138842,1.903410,-0.237709,9.472371
298.032355,-0.037641,-0.179797,0.138953,1.664206,-0.356213,9.578867
298.043331,-0.037628,-0.179725,0.139026,1.697260,-0.350122,9.708152
298.053104,-0.037660,-0.179676,0.139087,1.874254,-0.370020,9.829771
298.061420,-0.037687,-0.179623,0.139169,1.679944,-0.244195,9.663980
298.072468,-0.037749,-0.179552,0.139226,1.710508,-0.301951,9.796004
298.085112,-0.037784,-0.179532,0.139260,1.725657,-0.271584,9.731912
298.092297,-0.037834,-0.179543,0.139359,1.735842,-0.346630,9.713029
298.101667,-0.037840,-0.179503,0.139364,1.674645,-0.235349,9.567896
298.111286,-0.037799,-0.179519,0.139410,1.690554,-0.234526,9.689159
298.121758,-0.037753,-0.179546,0.139444,1.661472,-0.289614,9.573909
298.131756,-0.037686,-0.179580,0.139462,1.753008,-0.377958,9.388897
298.142420,-0.037672,-0.179549,0.139437,1.803554,-0.325047,9.471293
298.152374,-0.037621,-0.179507,0.139390,1.893345,-0.214344,9.480515
298.162486,-0.037572,-0.179494,0.139339,2.022730,-0.314978,9.448550
298.172524,-0.037537,-0.179420,0.139333,1.833517,-0.316593,9.419416
298.182009,-0.037567,-0.179255,0.139310,2.059332,-0.288365,9.589963
298.191545,-0.037661,-0.179094,0.139345,1.937473,-0.229252,9.583751
298.198802,-0.037772,-0.178903,0.139330,1.660549,-0.207303,9.314132
298.211774,-0.037864,-0.178762,0.139335,2.005339,-0.457556,9.581797
298.221210,-0.037968,-0.178621,0.139347,1.785025,-0.519270,9.779840
298.232059,-0.038026,-0.178516,0.139354,1.614288,-0.490956,9.405077
298.241547,-0.038032,-0.178378,0.139339,1.978826,-0.409903,9.551937
298.251991,-0.037992,-0.178307,0.139321,1.720272,-0.447490,9.604787
298.262355,-0.037856,-0.178262,0.139270,1.481939,-0.558127,9.629844
298.271874,-0.037692,-0.178132,0.139226,1.999652,-0.376162,9.501701
298.284410,-0.037515,-0.178057,0.139076,1.736577,-0.254595,9.702643
298.291391,-0.037415,-0.178067,0.138941,1.509928,-0.402931,9.555045
298.301882,-0.037367,-0.178063,0.138735,2.037935,-0.368707,9.645416
298.311430,-0.037388,-0.178003,0.138528,1.914058,-0.362801,9.792273
298.322237,-0.037485,-0.177927,0.138271,1.597141,-0.422377,9.531656
298.332741,-0.037622,-0.177795,0.138023,1.878794,-0.310883,9.662184
298.342199,-0.037788,-0.177732,0.137735,1.714606,-0.366780,9.585086
298.352290,-0.037949,-0.177650,0.137428,1.622291,-0.375762,9.620132
298.362444,-0.038146,-0.177561,0.137058,1.689266,-0.264694,9.537970
298.371657,-0.038290,-0.177573,0.136628,1.762095,-0.228386,9.704902
298.381789,-0.038448,-0.177581,0.136179,1.702582,-0.317757,9.663335
298.391942,-0.038596,-0.177624,0.135822,1.650809,-0.369263,9.624549
298.401913,-0.038730,-0.177633,0.135402,1.821125,-0.403864,9.680115
