Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
248.27973,248.28199,-0.02139,-0.19827,0.14378
248.44429,248.44071,-0.02054,-0.19844,0.14265
248.61076,248.61186,-0.02210,-0.19702,0.14058
248.77808,248.78124,-0.02365,-0.19714,0.13888
248.94404,248.94208,-0.02429,-0.19779,0.13795
249.10960,249.11279,-0.02447,-0.19748,0.13768
249.27233,249.27575,-0.02374,-0.19700,0.13655
249.44047,249.44204,-0.02519,-0.19726,0.13401
249.60562,249.60256,-0.02680,-0.19743,0.13163
249.82235,249.82077,-0.02422,-0.19739,0.12911
249.93403,249.93098,-0.02315,-0.19738,0.12761
250.10054,250.10209,-0.02350,-0.19611,0.12648
250.26596,250.26081,-0.02326,-0.19468,0.12580
250.47333,250.47230,-0.02329,-0.19585,0.12415
250.60122,250.60216,-0.02217,-0.19764,0.12231
250.81843,250.82207,-0.02060,-0.19984,0.12063
250.92774,250.93192,-0.01948,-0.19951,0.12075
251.13853,251.14278,-0.01704,-0.19759,0.12219
251.26019,251.26139,-0.01548,-0.19718,0.12316
251.43105,251.43136,-0.01498,-0.19599,0.12500
251.63684,251.64090,-0.01541,-0.19693,0.12780
251.75595,251.75152,-0.01403,-0.19753,0.12892
251.96389,251.96186,-0.01280,-0.19859,0.13134
252.09677,252.09165,-0.01398,-0.19797,0.13265
252.25853,252.26178,-0.01569,-0.19653,0.13449
252.42035,252.42891,-0.01509,-0.19453,0.13654
252.60431,252.60109,-0.01513,-0.19418,0.13844
252.75017,252.75099,-0.01673,-0.19478,0.13960
252.96635,252.97087,-0.01850,-0.19532,0.14265
253.08256,253.08444,-0.01852,-0.19452,0.14379
253.25019,253.25145,-0.01941,-0.19453,0.14488
253.41671,253.42137,-0.02098,-0.19509,0.14623
253.59100,253.59184,-0.02030,-0.19640,0.14775
253.75769,253.76084,-0.01951,-0.19855,0.14935
253.91628,253.91173,-0.01941,-0.20003,0.14968
254.09328,254.09133,-0.01820,-0.20085,0.14466
254.25237,254.25143,-0.01569,-0.20206,0.13781
254.41838,254.42111,-0.01365,-0.20169,0.13028
254.58442,254.58134,-0.01329,-0.20162,0.12945
254.74987,254.75148,-0.01514,-0.20076,0.12913
254.91921,254.92559,-0.01785,-0.19855,0.12942
255.08359,255.08086,-0.01911,-0.19728,0.12947
255.24974,255.25105,-0.01911,-0.19799,0.13047
255.41791,255.42215,-0.01897,-0.19995,0.13128
255.58573,255.58155,-0.02009,-0.20029,0.13183
255.75182,255.75274,-0.01928,-0.20059,0.13275
255.93975,255.94122,-0.01906,-0.19927,0.13295
256.10278,256.10142,-0.02026,-0.19773,0.13048
256.25058,256.25160,-0.02110,-0.19775,0.12844
256.42050,256.42412,-0.02235,-0.19791,0.12562
256.61356,256.60377,-0.02166,-0.19853,0.12411
256.74974,256.75149,-0.02122,-0.19880,0.12391
256.93916,256.94131,-0.02195,-0.19714,0.12453
257.08415,257.08098,-0.02155,-0.19751,0.12613
257.25136,257.25165,-0.02120,-0.19922,0.12825
257.42075,257.42068,-0.02273,-0.20218,0.12844
257.58329,257.58025,-0.02360,-0.20325,0.12931
257.74983,257.74851,-0.02128,-0.20286,0.13164
257.91690,257.92086,-0.01885,-0.20075,0.13328
258.08528,258.09034,-0.01812,-0.19817,0.13421
258.25006,258.25356,-0.01927,-0.19675,0.13481
258.41692,258.42087,-0.01952,-0.19527,0.13571
258.58448,258.58118,-0.01917,-0.19347,0.13629
258.76799,258.77171,-0.02093,-0.19538,0.13588
258.91699,258.92073,-0.02072,-0.19568,0.13836
259.08418,259.08042,-0.01962,-0.19586,0.14115
259.25458,259.25075,-0.01749,-0.19507,0.14230
259.41702,259.42084,-0.01926,-0.19674,0.14368
259.59062,259.59112,-0.02237,-0.19733,0.14364
259.77552,259.78021,-0.02431,-0.19651,0.14474
259.91799,259.92048,-0.02598,-0.19801,0.14532
260.08335,260.08068,-0.02681,-0.19796,0.14560
260.25052,260.25050,-0.02927,-0.19680,0.14601
260.43497,260.43193,-0.03204,-0.19581,0.14711
260.58404,260.58074,-0.03273,-0.19553,0.14784
260.77448,260.77072,-0.03085,-0.19630,0.14960
260.91843,260.92131,-0.02940,-0.19726,0.15074
261.10048,261.10159,-0.02814,-0.19811,0.15144
261.27201,261.27085,-0.02832,-0.19701,0.15251
261.41723,261.42054,-0.03022,-0.19634,0.15346
261.58463,261.58102,-0.03116,-0.19548,0.15412
261.77077,261.77144,-0.02911,-0.19301,0.14709
261.77077,264.07100,-0.02639,-0.19039,0.14298
261.92086,264.07100,-0.02639,-0.19039,0.14298
262.08662,264.07100,-0.02639,-0.19039,0.14298
262.25551,264.07100,-0.02639,-0.19039,0.14298
262.42243,264.07100,-0.02639,-0.19039,0.14298
262.58709,264.07100,-0.02639,-0.19039,0.14298
262.75509,264.07100,-0.02639,-0.19039,0.14298
262.91924,264.07100,-0.02639,-0.19039,0.14298
263.08716,264.07100,-0.02639,-0.19039,0.14298
263.25408,264.07100,-0.02639,-0.19039,0.14298
263.42022,264.07100,-0.02639,-0.19039,0.14298
263.58844,264.07100,-0.02639,-0.19039,0.14298
263.75619,264.07100,-0.02639,-0.19039,0.14298
263.92675,264.07100,-0.02639,-0.19039,0.14298
264.08780,264.08996,-0.02639,-0.19034,0.14317
264.27497,264.27075,-0.02748,-0.19040,0.14362
264.42308,264.42080,-0.02874,-0.19082,0.14482
264.50995,264.51461,-0.02935,-0.19161,0.14662
264.67392,264.67118,-0.02965,-0.19185,0.14819
264.84966,264.85269,-0.02944,-0.19034,0.14993
265.05402,265.05130,-0.02974,-0.19022,0.15058
265.17142,265.17203,-0.02936,-0.18998,0.15164
265.33715,265.33786,-0.02955,-0.18908,0.15264
265.50055,265.50065,-0.03378,-0.18905,0.15253
265.66805,265.67194,-0.03838,-0.19242,0.15391
265.83639,265.83604,-0.04000,-0.19359,0.15508
266.05103,266.05025,-0.03691,-0.19178,0.15815
266.16341,266.15946,-0.03524,-0.18928,0.15968
266.33392,266.32972,-0.03455,-0.18940,0.16034
266.49642,266.49934,-0.03434,-0.19008,0.16091
266.66164,266.66044,-0.03385,-0.18972,0.16132
266.83848,266.83999,-0.03282,-0.18995,0.16287
267.04163,267.04011,-0.03296,-0.19036,0.16418
267.15752,267.16007,-0.03425,-0.18989,0.16489
267.32513,267.32970,-0.03516,-0.18803,0.16414
267.48826,267.49346,-0.03600,-0.18521,0.16423
267.65457,267.65055,-0.03414,-0.18411,0.16619
267.82475,267.82958,-0.03382,-0.18759,0.16812
268.03714,268.03059,-0.03423,-0.18958,0.16851
268.15014,268.15560,-0.03354,-0.19042,0.16848
268.31937,268.31976,-0.03206,-0.19087,0.16700
268.48372,268.48037,-0.03270,-0.19050,0.16793
268.64894,268.65013,-0.03266,-0.18998,0.16910
268.83920,268.83985,-0.03461,-0.19086,0.16984
269.02432,269.02042,-0.03705,-0.19269,0.16971
269.14367,269.14003,-0.03753,-0.19418,0.16925
269.31546,269.31299,-0.03771,-0.19583,0.16969
269.47695,269.48129,-0.03985,-0.19769,0.16937
269.64622,269.65090,-0.04377,-0.19890,0.16878
269.85966,269.86058,-0.04686,-0.19638,0.17058
269.97113,269.96818,-0.04589,-0.19313,0.17278
270.13709,270.14144,-0.04369,-0.19347,0.17283
270.30452,270.30088,-0.04381,-0.19566,0.17291
270.47266,270.46732,-0.04360,-0.19639,0.17100
270.64424,270.64096,-0.04178,-0.19486,0.16322
270.83374,270.84260,-0.03942,-0.19362,0.14336
270.96517,270.97824,-0.03622,-0.19126,0.12420
271.13040,271.12212,-0.03492,-0.18949,0.11626
271.30165,271.30208,-0.03160,-0.18794,0.11494
271.46758,271.46251,-0.03047,-0.18791,0.11629
271.63110,271.63078,-0.02837,-0.18865,0.11796
271.79511,271.79064,-0.02815,-0.18879,0.11987
271.95915,271.96119,-0.02588,-0.18785,0.12057
272.16456,272.16073,-0.02597,-0.18732,0.12189
272.28986,272.29078,-0.02705,-0.18817,0.12434
272.45625,272.46095,-0.02825,-0.18678,0.12626
272.62173,272.62059,-0.02943,-0.18417,0.12707
272.80373,272.80167,-0.02940,-0.18201,0.12757
272.99446,272.99112,-0.03054,-0.18093,0.12864
273.11958,273.12155,-0.03010,-0.18037,0.12886
273.28581,273.29032,-0.03140,-0.17760,0.12965
273.45019,273.45044,-0.03223,-0.17666,0.13141
273.61499,273.61132,-0.03219,-0.17706,0.13368
273.79801,273.80120,-0.03133,-0.17764,0.13598
273.94618,273.95073,-0.03028,-0.17874,0.13702
274.14846,274.15152,-0.02941,-0.17843,0.13889
274.27964,274.28082,-0.02861,-0.17798,0.13970
274.46281,274.46116,-0.03047,-0.17913,0.14024
274.64351,274.64072,-0.03271,-0.18103,0.14252
274.77306,274.77102,-0.03243,-0.18253,0.14440
274.98805,274.99008,-0.03001,-0.18371,0.14693
275.14803,275.15010,-0.02993,-0.18498,0.14698
275.27081,275.27023,-0.03095,-0.18545,0.14817
275.48194,275.48230,-0.03030,-0.18547,0.15065
275.60334,275.60303,-0.02879,-0.18534,0.15153
275.78694,275.78996,-0.02998,-0.18552,0.15176
275.94629,275.95038,-0.03279,-0.18561,0.15072
276.09850,276.10025,-0.03446,-0.18537,0.15122
276.28172,276.28014,-0.03652,-0.18457,0.15092
276.48205,276.48018,-0.03823,-0.18338,0.15287
276.59428,276.59032,-0.03776,-0.18475,0.15413
276.76613,276.76996,-0.03759,-0.18619,0.15503
276.97076,276.96828,-0.03919,-0.18608,0.15437
277.09372,277.08973,-0.04086,-0.18646,0.14980
277.26126,277.26084,-0.04169,-0.18554,0.14325
277.42689,277.43064,-0.04123,-0.18325,0.13580
277.59255,277.59010,-0.03855,-0.18313,0.13068
277.75856,277.76140,-0.03518,-0.18299,0.12789
277.75856,280.25032,-0.04014,-0.18162,0.15066
277.90017,280.25032,-0.04014,-0.18162,0.15066
278.06456,280.25032,-0.04014,-0.18162,0.15066
278.24228,280.25032,-0.04014,-0.18162,0.15066
278.39723,280.25032,-0.04014,-0.18162,0.15066
278.56334,280.25032,-0.04014,-0.18162,0.15066
278.73121,280.25032,-0.04014,-0.18162,0.15066
278.89564,280.25032,-0.04014,-0.18162,0.15066
279.06308,280.25032,-0.04014,-0.18162,0.15066
279.26484,280.25032,-0.04014,-0.18162,0.15066
279.41006,280.25032,-0.04014,-0.18162,0.15066
279.56913,280.25032,-0.04014,-0.18162,0.15066
279.72886,280.25032,-0.04014,-0.18162,0.15066
279.89581,280.25032,-0.04014,-0.18162,0.15066
280.06235,280.25032,-0.04014,-0.18162,0.15066
280.24242,280.25032,-0.04014,-0.18162,0.15066
280.39675,280.40039,-0.04238,-0.18151,0.15139
280.56261,280.56085,-0.04303,-0.18176,0.15398
280.73709,280.74092,-0.04116,-0.18192,0.15624
280.89620,280.90077,-0.04048,-0.18237,0.15660
281.06407,281.06109,-0.03988,-0.18234,0.15521
281.23132,281.23110,-0.04058,-0.18317,0.15220
281.39582,281.40041,-0.03752,-0.18412,0.14870
281.56392,281.56129,-0.03440,-0.18554,0.14325
281.72987,281.73091,-0.03222,-0.18447,0.13625
281.90389,281.90161,-0.02980,-0.18432,0.12779
282.07427,282.07092,-0.02990,-0.18489,0.11966
282.23101,282.23064,-0.03255,-0.18635,0.11174
282.39731,282.40089,-0.03493,-0.18693,0.10773
282.56433,282.56102,-0.03463,-0.18816,0.10792
282.73133,282.73119,-0.03521,-0.18893,0.10903
282.89703,282.90059,-0.03564,-0.18881,0.10995
283.06367,283.06123,-0.03547,-0.18714,0.11128
283.23105,283.23186,-0.03471,-0.18501,0.11280
283.42334,283.42104,-0.03367,-0.18479,0.11339
283.56360,283.56121,-0.03478,-0.18502,0.11357
283.74701,283.75131,-0.03809,-0.18439,0.11478
283.89832,283.90069,-0.04098,-0.18407,0.11622
284.06383,284.06042,-0.04271,-0.18513,0.11691
284.23229,284.23031,-0.04431,-0.18658,0.11740
284.41771,284.42028,-0.04852,-0.18860,0.11918
284.57933,284.58068,-0.05125,-0.18842,0.12072
284.72961,284.73045,-0.05226,-0.18707,0.12214
284.89951,284.90063,-0.05085,-0.18342,0.12419
285.08461,285.08030,-0.04897,-0.18052,0.12494
285.23129,285.23002,-0.04594,-0.17881,0.12729
285.39928,285.40096,-0.04474,-0.17696,0.12828
285.56313,285.56071,-0.04564,-0.17565,0.12874
285.73612,285.74036,-0.04599,-0.17497,0.12894
285.90352,285.90208,-0.04735,-0.17473,0.12908
286.06335,286.06067,-0.04773,-0.17601,0.12985
286.25802,286.26054,-0.04768,-0.17597,0.13197
286.42153,286.42024,-0.04811,-0.17545,0.13348
286.56479,286.56085,-0.04799,-0.17535,0.13568
286.73238,286.73140,-0.04578,-0.17413,0.13794
286.89643,286.89102,-0.04335,-0.17204,0.13843
287.06719,287.06997,-0.04264,-0.17365,0.12954
287.23200,287.23110,-0.04053,-0.17647,0.12100
287.39837,287.40078,-0.03888,-0.17790,0.11516
287.58299,287.58102,-0.03776,-0.17687,0.11507
287.74749,287.75031,-0.04016,-0.17541,0.11432
287.89708,287.90150,-0.04271,-0.17549,0.11486
288.06420,288.06091,-0.04427,-0.17621,0.11647
288.24828,288.25078,-0.04292,-0.17545,0.11944
288.41487,288.41113,-0.04056,-0.17493,0.12079
288.58683,288.59130,-0.03979,-0.17589,0.12253
288.73195,288.73074,-0.03985,-0.17593,0.12415
288.89752,288.90152,-0.04017,-0.17717,0.12279
289.06540,289.06314,-0.03896,-0.17909,0.11653
289.23270,289.23122,-0.03708,-0.17987,0.11052
289.41913,289.43864,-0.03741,-0.18092,0.11143
289.51142,289.52064,-0.03755,-0.18135,0.11147
289.69247,289.69145,-0.03930,-0.18174,0.11209
289.85288,289.85296,-0.04018,-0.18049,0.11379
289.98269,289.98160,-0.04088,-0.17937,0.11580
290.14755,290.18618,-0.04186,-0.17937,0.11643
290.31478,290.32905,-0.04371,-0.17901,0.11841
290.47926,290.47986,-0.04361,-0.17971,0.12004
290.68412,290.68171,-0.04287,-0.18220,0.12131
290.81018,290.81155,-0.04200,-0.18342,0.12198
290.98072,290.98168,-0.04181,-0.18266,0.12284
291.18877,291.13174,-0.04156,-0.18047,0.12361
291.30709,291.29179,-0.04230,-0.17952,0.12406
291.47435,291.43216,-0.04205,-0.17868,0.12566
291.68634,291.72367,-0.04057,-0.17821,0.12490
291.80363,291.86511,-0.03876,-0.17942,0.11757
291.99903,292.02895,-0.03693,-0.18058,0.10231
292.18052,292.18196,-0.03714,-0.18185,0.08818
292.30183,292.33609,-0.03750,-0.18237,0.08766
292.47174,292.47992,-0.03908,-0.18230,0.08635
292.64562,292.64759,-0.03626,-0.18191,0.09053
292.82696,292.82619,-0.03613,-0.18071,0.09360
292.96740,292.97063,-0.03666,-0.17913,0.09416
293.18082,293.13047,-0.03794,-0.17783,0.09588
293.29539,293.28215,-0.03890,-0.17804,0.09877
293.50511,293.56481,-0.03793,-0.17843,0.10028
293.62737,293.59077,-0.03873,-0.17801,0.10154
293.83751,293.84192,-0.04008,-0.17825,0.10421
293.83751,296.48104,-0.04213,-0.17778,0.12185
294.00566,296.48104,-0.04213,-0.17778,0.12185
294.16937,296.48104,-0.04213,-0.17778,0.12185
294.33867,296.48104,-0.04213,-0.17778,0.12185
294.50198,296.48104,-0.04213,-0.17778,0.12185
294.67024,296.48104,-0.04213,-0.17778,0.12185
294.83374,296.48104,-0.04213,-0.17778,0.12185
294.99601,296.48104,-0.04213,-0.17778,0.12185
295.17416,296.48104,-0.04213,-0.17778,0.12185
295.36996,296.48104,-0.04213,-0.17778,0.12185
295.49679,296.48104,-0.04213,-0.17778,0.12185
295.70368,296.48104,-0.04213,-0.17778,0.12185
295.82364,296.48104,-0.04213,-0.17778,0.12185
295.99081,296.48104,-0.04213,-0.17778,0.12185
296.15551,296.48104,-0.04213,-0.17778,0.12185
296.33441,296.48104,-0.04213,-0.17778,0.12185
296.51096,296.51115,-0.04205,-0.17785,0.12235
296.65199,296.65127,-0.04253,-0.17838,0.12455
296.84258,296.84232,-0.04300,-0.18064,0.12661
297.00640,297.00153,-0.04289,-0.17975,0.12853
297.17249,297.17181,-0.04257,-0.17877,0.12935
297.35890,297.36301,-0.04242,-0.17856,0.13115
297.48029,297.48229,-0.04232,-0.17992,0.13249
297.64920,297.65142,-0.04114,-0.18026,0.13442
297.81073,297.81119,-0.04010,-0.17990,0.13626
297.98087,297.98272,-0.03830,-0.18005,0.13811
298.14220,298.14242,-0.03767,-0.17955,0.13944
298.32121,298.32224,-0.03748,-0.17793,0.13827
298.47686,298.47180,-0.03937,-0.17740,0.13290
298.67773,298.68237,-0.04175,-0.17608,0.12689
298.80562,298.80207,-0.04131,-0.17541,0.12887
298.97048,298.97230,-0.04107,-0.17578,0.13072
299.13859,299.14251,-0.04042,-0.17701,0.13151
299.30249,299.30228,-0.03867,-0.17872,0.12808
299.46760,299.47236,-0.03762,-0.18010,0.12927
299.63462,299.63307,-0.03739,-0.18002,0.12994
299.80588,299.80233,-0.03881,-0.18006,0.12781
299.96788,299.97226,-0.03884,-0.17970,0.12437
300.13976,300.14232,-0.03673,-0.17822,0.12307
300.30374,300.30238,-0.03522,-0.17605,0.12440
300.51009,300.51203,-0.03687,-0.17548,0.12550
300.62600,300.62243,-0.03916,-0.17590,0.12650
300.79293,300.79246,-0.04107,-0.17472,0.12874
300.95840,300.96242,-0.04134,-0.17230,0.13173
301.12756,301.13266,-0.04212,-0.17122,0.13281
301.30220,301.30300,-0.04218,-0.16990,0.13492
301.45529,301.44923,-0.04311,-0.16824,0.13682
301.62163,301.62227,-0.04377,-0.16727,0.14117
301.78863,301.79443,-0.04369,-0.16593,0.14367
301.95376,301.94897,-0.04338,-0.16466,0.14535
302.13979,302.14182,-0.04106,-0.16303,0.13979
302.31752,302.32281,-0.03834,-0.16404,0.12971
302.48940,302.49207,-0.03678,-0.16459,0.12076
302.61600,302.61143,-0.03530,-0.16562,0.12121
302.78007,302.78163,-0.03419,-0.16769,0.12219
302.99908,303.00227,-0.03255,-0.16738,0.12543
303.11373,303.11246,-0.03268,-0.16691,0.12703
303.31218,303.31171,-0.03420,-0.16539,0.12949
303.44648,303.45016,-0.03518,-0.16460,0.13122
303.61353,303.61273,-0.03423,-0.16393,0.13294
303.78006,303.78260,-0.03498,-0.16332,0.13474
303.94677,303.94978,-0.03561,-0.16296,0.13618
304.11903,304.12287,-0.03309,-0.16278,0.13867
304.28017,304.28209,-0.03115,-0.16295,0.14066
304.47037,304.47235,-0.03088,-0.16120,0.14138
304.61297,304.61196,-0.02999,-0.16137,0.13316
304.77960,304.78226,-0.02902,-0.16254,0.11861
304.94649,304.95044,-0.03018,-0.16182,0.11156
305.12433,305.12242,-0.03002,-0.16332,0.10949
305.28249,305.27361,-0.02996,-0.16196,0.11156
305.45431,305.44965,-0.03017,-0.16068,0.11508
305.61310,305.61212,-0.02986,-0.16164,0.11784
305.77988,305.78277,-0.03048,-0.16053,0.11954
305.94926,305.94982,-0.03133,-0.15961,0.12094
306.11431,306.11258,-0.03032,-0.15844,0.12296
306.28078,306.28226,-0.02855,-0.15756,0.12439
306.47054,306.47360,-0.03084,-0.15694,0.12454
306.61290,306.61268,-0.03303,-0.15542,0.12475
306.78121,306.78292,-0.03357,-0.15485,0.12593
306.94786,306.94929,-0.03317,-0.15366,0.12801
307.11558,307.11340,-0.03308,-0.15320,0.12840
307.28005,307.28264,-0.03367,-0.15324,0.12939
307.44747,307.44929,-0.03478,-0.15299,0.13068
307.61480,307.61289,-0.03599,-0.15179,0.13212
307.78110,307.78297,-0.03689,-0.15011,0.13191
307.94795,307.95072,-0.03603,-0.14962,0.12946
308.11392,308.11348,-0.03311,-0.15028,0.12476
308.28010,308.27945,-0.02916,-0.15223,0.11940
308.45047,308.45132,-0.02548,-0.15445,0.11600
308.61451,308.61375,-0.02360,-0.15536,0.11667
308.78034,308.78334,-0.02257,-0.15477,0.11856
308.95888,308.96315,-0.02304,-0.15388,0.12032
309.11441,309.11344,-0.02337,-0.15430,0.12167
309.28771,309.28355,-0.02237,-0.15651,0.12360
309.44716,309.45102,-0.02161,-0.15900,0.12602
309.61399,309.61294,-0.02146,-0.15857,0.12811
309.78186,309.78367,-0.02073,-0.15755,0.12922
309.78186,312.64303,-0.02702,-0.15199,0.12411
309.95138,312.64303,-0.02702,-0.15199,0.12411
310.11484,312.64303,-0.02702,-0.15199,0.12411
310.28265,312.64303,-0.02702,-0.15199,0.12411
310.44856,312.64303,-0.02702,-0.15199,0.12411
310.61534,312.64303,-0.02702,-0.15199,0.12411
310.78155,312.64303,-0.02702,-0.15199,0.12411
310.95889,312.64303,-0.02702,-0.15199,0.12411
311.12335,312.64303,-0.02702,-0.15199,0.12411
311.31634,312.64303,-0.02702,-0.15199,0.12411
311.44934,312.64303,-0.02702,-0.15199,0.12411
311.61553,312.64303,-0.02702,-0.15199,0.12411
311.78538,312.64303,-0.02702,-0.15199,0.12411
311.95030,312.64303,-0.02702,-0.15199,0.12411
312.12124,312.64303,-0.02702,-0.15199,0.12411
312.28635,312.64303,-0.02702,-0.15199,0.12411
312.44843,312.64303,-0.02702,-0.15199,0.12411
312.61519,312.64303,-0.02702,-0.15199,0.12411
312.78187,312.78260,-0.02488,-0.15207,0.12198
312.95650,312.92415,-0.02398,-0.15234,0.11844
313.13824,313.07383,-0.02389,-0.15234,0.11583
313.28255,313.28754,-0.02385,-0.15219,0.11562
313.44861,313.39360,-0.02378,-0.14900,0.11435
313.62152,313.59545,-0.02466,-0.14800,0.11462
313.78339,313.78384,-0.02564,-0.14778,0.11439
313.96276,314.00723,-0.02623,-0.14692,0.11423
314.12980,314.20969,-0.02676,-0.14557,0.11684
314.30073,314.30373,-0.02550,-0.14507,0.11932
314.44878,314.51640,-0.02519,-0.14506,0.11937
314.57631,314.58357,-0.02515,-0.14494,0.12026
314.70458,314.61422,-0.02519,-0.14450,0.12253
314.87072,314.92694,-0.02524,-0.14450,0.12269
315.03403,315.13194,-0.02527,-0.14353,0.12670
315.21663,315.21452,-0.02624,-0.14211,0.12994
315.36820,315.22386,-0.02627,-0.14211,0.12998
315.58079,315.54731,-0.02973,-0.14351,0.13173
315.69654,315.74635,-0.02988,-0.14346,0.13182
315.86328,315.85419,-0.03062,-0.14329,0.13437
316.03150,316.05302,-0.03058,-0.14325,0.13442
316.19412,316.15405,-0.02828,-0.14424,0.13646
316.36157,316.36005,-0.02831,-0.14497,0.13688
316.57692,316.57449,-0.02628,-0.14472,0.13038
316.68941,316.69156,-0.02356,-0.14539,0.12512
316.90469,316.90620,-0.02150,-0.14693,0.11790
317.02304,317.02369,-0.02049,-0.14740,0.11671
317.18732,317.18411,-0.01857,-0.14729,0.11693
317.35564,317.35372,-0.01717,-0.14690,0.11852
317.57059,317.57432,-0.01684,-0.14729,0.12206
317.68382,317.68451,-0.01669,-0.14692,0.12359
317.85071,317.85418,-0.01720,-0.14603,0.12497
318.01621,318.01492,-0.01879,-0.14513,0.12631
318.18242,318.18537,-0.02000,-0.14539,0.12723
318.34637,318.34452,-0.02132,-0.14641,0.12787
318.51467,318.51473,-0.02227,-0.14809,0.12928
318.68207,318.68457,-0.02108,-0.14764,0.13104
318.88070,318.88465,-0.02020,-0.14615,0.13257
319.00841,319.00417,-0.02040,-0.14545,0.13341
319.17525,319.17485,-0.01949,-0.14437,0.13506
319.34218,319.33757,-0.01822,-0.14447,0.13767
319.51026,319.51514,-0.01724,-0.14418,0.13932
319.67366,319.67474,-0.01591,-0.14422,0.14072
319.83854,319.83036,-0.01442,-0.14563,0.14298
320.00332,320.00374,-0.01349,-0.14779,0.14374
320.17209,320.17380,-0.01163,-0.14971,0.14476
320.33362,320.33441,-0.00737,-0.15084,0.14065
320.53213,320.53422,-0.00400,-0.15241,0.13357
320.66533,320.66471,-0.00334,-0.15364,0.12890
320.83106,320.83428,-0.00228,-0.15409,0.12845
320.99800,320.99455,-0.00051,-0.15427,0.12847
321.17297,321.17431,-0.00045,-0.15528,0.12920
321.32712,321.32497,-0.00222,-0.15680,0.12971
321.52129,321.52532,-0.00553,-0.15845,0.12995
321.66136,321.66514,-0.00804,-0.15913,0.13046
321.82447,321.82695,-0.00992,-0.15905,0.13236
321.99328,321.99460,-0.01011,-0.15875,0.13320
322.15804,322.15481,-0.01032,-0.15930,0.13424
322.34651,322.34458,-0.00923,-0.16038,0.13546
322.48968,322.49408,-0.00821,-0.16069,0.13697
322.65191,322.65469,-0.00949,-0.16122,0.13740
322.83140,322.83417,-0.01153,-0.16083,0.13876
322.98378,322.99237,-0.01139,-0.16183,0.13981
323.17854,323.17425,-0.01000,-0.16340,0.14241
323.36701,323.36507,-0.00891,-0.16439,0.14416
323.47963,323.47444,-0.00757,-0.16510,0.14506
323.69108,323.69347,-0.00539,-0.16733,0.14712
323.81268,323.81525,-0.00303,-0.16922,0.14664
323.98298,323.98487,0.00021,-0.17095,0.14091
324.19272,324.19329,0.00127,-0.17142,0.12528
324.31159,324.31511,0.00207,-0.17171,0.11548
324.47363,324.47462,0.00383,-0.17193,0.11225
324.63868,324.63478,0.00488,-0.17122,0.11133
324.80852,324.80505,0.00295,-0.16977,0.11219
324.99593,324.99471,0.00134,-0.16796,0.11409
325.13804,325.13579,-0.00010,-0.16773,0.11546
325.30298,325.30520,0.00011,-0.16767,0.11614
325.50300,325.50582,-0.00099,-0.16575,0.11765
325.63206,325.63536,-0.00295,-0.16440,0.11855
325.80073,325.80542,-0.00492,-0.16284,0.12098
326.01016,326.00569,-0.00814,-0.16244,0.12260
326.01016,328.87367,-0.00684,-0.15290,0.14225
326.14265,328.87367,-0.00684,-0.15290,0.14225
326.32512,328.87367,-0.00684,-0.15290,0.14225
326.47425,328.87367,-0.00684,-0.15290,0.14225
326.64340,328.87367,-0.00684,-0.15290,0.14225
326.80820,328.87367,-0.00684,-0.15290,0.14225
326.97323,328.87367,-0.00684,-0.15290,0.14225
327.14193,328.87367,-0.00684,-0.15290,0.14225
327.31361,328.87367,-0.00684,-0.15290,0.14225
327.46848,328.87367,-0.00684,-0.15290,0.14225
327.63608,328.87367,-0.00684,-0.15290,0.14225
327.79946,328.87367,-0.00684,-0.15290,0.14225
327.96866,328.87367,-0.00684,-0.15290,0.14225
328.13449,328.87367,-0.00684,-0.15290,0.14225
328.29847,328.87367,-0.00684,-0.15290,0.14225
328.46539,328.87367,-0.00684,-0.15290,0.14225
328.63218,328.87367,-0.00684,-0.15290,0.14225
328.80283,328.87367,-0.00684,-0.15290,0.14225
329.00555,329.00831,-0.00731,-0.15313,0.14245
329.13174,329.12906,-0.00897,-0.15431,0.14327
329.29876,329.29698,-0.01161,-0.15540,0.14514
329.46576,329.46834,-0.01276,-0.15537,0.14610
329.63394,329.63883,-0.01468,-0.15425,0.14709
329.80143,329.79904,-0.01641,-0.15429,0.14918
329.96594,329.96763,-0.01588,-0.15614,0.15054
330.16641,330.16670,-0.01638,-0.15565,0.15300
330.29889,330.29727,-0.01654,-0.15595,0.15367
330.46697,330.46685,-0.01621,-0.15558,0.15522
330.64876,330.64719,-0.01524,-0.15382,0.15643
330.79922,330.79789,-0.01374,-0.15364,0.15627
330.96901,330.96664,-0.01318,-0.15472,0.15684
331.15499,331.15930,-0.01376,-0.15532,0.15757
331.29900,331.29754,-0.01305,-0.15663,0.15845
331.46574,331.46684,-0.01195,-0.15597,0.15911
331.66720,331.66709,-0.01209,-0.15530,0.16013
331.79923,331.79745,-0.01216,-0.15463,0.16084
331.99800,331.99819,-0.01252,-0.15405,0.16179
332.13345,332.13687,-0.01189,-0.15360,0.16126
332.29973,332.29698,-0.01139,-0.15539,0.15748
332.46617,332.46767,-0.01095,-0.15730,0.15224
332.63467,332.63762,-0.01056,-0.15730,0.14568
332.80184,332.79728,-0.00978,-0.15713,0.14464
332.99108,332.98846,-0.00756,-0.15791,0.14506
