Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
349.63600,349.62055,0.05436,-0.02669,-3.12662
349.78522,349.79425,0.05438,-0.02652,-3.12660
349.95307,349.90062,0.05429,-0.02654,-3.12665
350.12431,350.10069,0.05434,-0.02650,-3.12676
350.31501,350.30039,0.05429,-0.02630,-3.12675
350.46784,350.47386,0.05417,-0.02629,-3.12692
350.62095,350.62030,0.05413,-0.02581,-3.12665
350.78482,350.78033,0.05337,-0.02481,-3.12596
350.95384,350.96711,0.05324,-0.02488,-3.12610
351.12987,351.12715,0.05306,-0.02482,-3.12610
351.28703,351.29100,0.05305,-0.02471,-3.12609
351.46694,351.49584,0.05268,-0.01971,-3.12556
351.61845,351.59956,0.05218,-0.01953,-3.12601
351.78541,351.80323,0.05211,-0.01948,-3.12601
351.95199,351.91415,0.05158,-0.01924,-3.12648
352.12110,352.21272,0.05153,-0.01920,-3.12669
352.31644,352.21996,0.05129,-0.01911,-3.12705
352.45103,352.52003,0.05126,-0.01912,-3.12704
352.63855,352.72483,0.05117,-0.01905,-3.12739
352.78653,352.80639,0.05122,-0.01905,-3.12797
352.95237,352.80663,0.05122,-0.01910,-3.12803
353.13234,353.14138,0.05118,-0.01909,-3.12802
353.30302,353.14181,0.05112,-0.01906,-3.12867
353.45460,353.75178,0.05110,-0.01902,-3.12870
353.63613,353.75178,0.05110,-0.01902,-3.12870
