Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
263.161591,-0.010131,0.016277,3.133721,-0.360842,-0.095124,9.615522
263.161682,-0.010147,0.016186,3.133725,-0.348001,-0.089077,9.647735
263.161690,-0.010183,0.016115,3.133705,-0.147249,-0.169298,9.843170
263.161699,-0.010279,0.016105,3.133669,-0.461707,-0.105225,9.818773
263.197208,-0.010349,0.016010,3.133621,-0.452733,-0.077052,9.987540
263.200294,-0.010458,0.015848,3.133518,0.085871,0.140495,10.174749
263.200312,-0.010566,0.015664,3.133364,-0.387865,0.097185,10.156668
263.200318,-0.010639,0.015459,3.133196,-0.454290,0.040755,10.039366
263.213738,-0.010700,0.015242,3.133037,0.223114,-0.085795,10.146442
263.215411,-0.010745,0.015029,3.132898,-0.190609,-0.125412,10.015699
263.219879,-0.010858,0.014811,3.132731,-0.398513,-0.145092,9.846727
263.237103,-0.010883,0.014623,3.132557,-0.016389,0.053313,9.888056
263.240285,-0.010958,0.014476,3.132405,0.213364,-0.107788,9.751884
263.250795,-0.010995,0.014345,3.132236,-0.100948,0.009820,9.718298
263.267034,-0.011096,0.014257,3.132061,0.015614,-0.095026,9.705443
263.272432,-0.011191,0.014229,3.131835,-0.019875,-0.087292,9.681850
263.280785,-0.011232,0.014175,3.131596,-0.046065,-0.149461,9.637241
263.291130,-0.011297,0.014195,3.131312,0.022076,-0.360338,9.674099
263.320334,-0.011302,0.014170,3.131052,-0.243960,-0.455758,9.729622
263.335087,-0.011319,0.014082,3.130857,0.183245,-0.482824,9.856362
263.335137,-0.011258,0.013975,3.130644,0.055026,-0.437874,9.789019
263.339101,-0.011161,0.013832,3.130392,-0.211253,-0.242895,9.622030
263.346881,-0.011031,0.013737,3.130125,0.165842,-0.260469,9.798651
263.360285,-0.010933,0.013649,3.129833,0.290204,-0.217227,9.645490
263.373509,-0.010813,0.013481,3.129477,0.041801,-0.190706,9.508213
263.378982,-0.010689,0.013341,3.129080,-0.034856,-0.337115,9.692588
263.382733,-0.010532,0.013222,3.128644,-0.199090,-0.349797,9.483715
263.394536,-0.010389,0.013277,3.128199,0.505513,-0.567456,9.670065
263.432973,-0.010282,0.013376,3.127800,0.177339,-0.580899,9.892050
263.438334,-0.010199,0.013294,3.127371,-0.239283,-0.332573,9.841161
263.438343,-0.010069,0.013178,3.126904,-0.155828,-0.177834,9.970643
263.438362,-0.009913,0.013116,3.126372,-0.050942,-0.245462,9.943919
263.466905,-0.009795,0.013076,3.125780,0.092968,-0.404339,10.070517
263.485276,-0.009631,0.013035,3.125185,-0.252565,-0.669192,9.827317
263.485285,-0.009493,0.012828,3.124520,-0.278598,-0.352099,9.875121
263.508244,-0.009306,0.012595,3.123819,-0.027073,-0.439516,9.847499
263.508351,-0.009155,0.012528,3.123086,-0.209111,-0.396281,9.684629
263.534092,-0.008973,0.012488,3.122369,-0.171305,-0.520528,9.677082
263.534109,-0.008835,0.012454,3.121611,-0.058248,-0.561587,9.628306
263.534123,-0.008708,0.012345,3.120809,-0.331784,-0.380526,9.672399
263.534143,-0.008563,0.012234,3.119978,-0.224777,-0.382366,9.823237
263.536614,-0.008387,0.012243,3.119108,-0.072172,-0.468942,9.868906
263.560213,-0.008204,0.012210,3.118220,-0.316987,-0.452615,9.771937
263.564180,-0.007914,0.012080,3.117325,-0.259001,-0.555871,9.778872
263.564196,-0.007624,0.011872,3.116394,-0.331725,-0.463581,9.799407
263.604955,-0.007309,0.011598,3.115432,-0.304741,-0.342388,9.693601
263.613427,-0.007003,0.011420,3.114443,0.042207,-0.382059,9.706727
263.613441,-0.006678,0.011216,3.113439,-0.123717,-0.258260,9.592628
263.613446,-0.006381,0.010993,3.112455,-0.324456,-0.231724,9.377795
263.619463,-0.006112,0.010826,3.111470,-0.289860,-0.210420,9.483106
263.635158,-0.005881,0.010776,3.110485,-0.102665,-0.189701,9.566473
263.640549,-0.005675,0.010817,3.109532,-0.207826,-0.248046,9.728957
263.653452,-0.005451,0.010789,3.108579,-0.457056,-0.166014,9.680564
263.658791,-0.005227,0.010653,3.107664,-0.306842,-0.170723,9.654069
263.666929,-0.005042,0.010501,3.106773,-0.157313,-0.242446,9.743364
263.678467,-0.004811,0.010414,3.105918,-0.163304,-0.091972,9.686570
263.682608,-0.004505,0.010343,3.105087,-0.048456,-0.049008,9.841755
263.693310,-0.004222,0.010288,3.104310,0.065229,0.166735,9.794761
263.700805,-0.003971,0.010144,3.103571,-0.026175,0.149017,9.612718
263.711732,-0.003722,0.009939,3.102796,-0.924146,0.088691,9.360828
263.733657,-0.003485,0.009882,3.102085,0.015670,0.317577,9.471336
263.738445,-0.003265,0.009973,3.101528,0.285300,0.025467,9.931550
263.744987,-0.003103,0.009954,3.101035,-0.475878,0.197929,9.611182
263.760130,-0.003010,0.009805,3.100643,-0.070770,0.256507,9.566298
263.769621,-0.002866,0.009717,3.100224,0.245751,0.372341,9.772259
263.771592,-0.002727,0.009734,3.099825,-0.468727,0.231814,9.860494
263.795916,-0.002625,0.009841,3.099497,-0.316357,0.217871,9.704781
263.799913,-0.002513,0.009883,3.099163,-0.110158,0.213908,9.830282
263.807448,-0.002319,0.009718,3.098805,-0.236234,0.506584,9.969157
263.810390,-0.002092,0.009513,3.098459,-0.584484,0.328185,10.019689
263.823494,-0.001851,0.009409,3.098126,0.027059,0.248379,10.146111
263.853638,-0.001648,0.009269,3.097822,-0.290323,-0.035255,9.835917
263.880069,-0.001511,0.009074,3.097553,-0.450766,0.332067,9.830828
263.880090,-0.001497,0.008902,3.097280,-0.220375,0.145457,10.158981
263.894081,-0.001503,0.008731,3.097004,-0.313423,0.328384,9.749647
263.894107,-0.001539,0.008628,3.096750,-0.319026,0.196417,9.761110
263.894141,-0.001692,0.008507,3.096495,-0.334208,0.106134,9.835094
263.909048,-0.001832,0.008271,3.096212,-0.244708,0.124022,9.630733
263.920042,-0.001998,0.008067,3.095938,-0.193049,0.270472,9.643404
263.920320,-0.002172,0.007882,3.095574,-0.106495,0.340384,9.762153
263.947015,-0.002330,0.007736,3.095247,-0.111359,0.152823,9.713552
263.970255,-0.002516,0.007680,3.094922,0.025643,0.255946,9.668274
263.970268,-0.002681,0.007590,3.094606,0.081900,0.203628,9.779729
264.000146,-0.002907,0.007442,3.094306,0.044636,0.266017,9.591289
264.000158,-0.003128,0.007396,3.094041,0.193436,0.297801,9.667112
264.000177,-0.003395,0.007402,3.093777,0.242330,0.236487,9.652517
264.026902,-0.003605,0.007433,3.093506,0.242974,0.265234,9.794580
264.026927,-0.003852,0.007462,3.093279,0.353586,0.249242,9.824328
264.026952,-0.004072,0.007497,3.093086,0.202967,0.297918,9.640956
264.053574,-0.004272,0.007589,3.092906,0.315692,0.269834,9.716688
264.053581,-0.004499,0.007684,3.092777,0.305089,0.305063,9.859718
264.053583,-0.004722,0.007699,3.092697,0.091795,0.252590,9.562636
264.053601,-0.004902,0.007737,3.092654,0.281214,0.259492,9.705462
264.068209,-0.005145,0.007798,3.092653,0.190359,0.160139,9.688386
264.080041,-0.005409,0.007861,3.092688,0.414272,0.078263,9.689699
264.080052,-0.005656,0.008029,3.092780,0.052821,0.098992,9.487392
264.106990,-0.005900,0.008154,3.092895,0.023544,-0.067941,9.561049
264.119941,-0.006121,0.008286,3.093022,0.227190,-0.162331,9.653488
264.119954,-0.006297,0.008465,3.093151,0.069211,-0.030366,9.521312
264.119957,-0.006442,0.008614,3.093295,-0.035280,-0.176971,9.441933
264.186966,-0.006505,0.008816,3.093401,0.046518,-0.129887,9.621465
264.187057,-0.006555,0.008998,3.093512,-0.122382,-0.174846,9.610307
264.187072,-0.006609,0.009152,3.093631,0.090579,-0.218907,9.569875
264.187079,-0.006626,0.009369,3.093737,-0.081229,-0.233766,9.598715
264.187085,-0.006676,0.009512,3.093875,-0.120857,-0.319061,9.625801
264.200168,-0.006721,0.009686,3.094045,0.004890,-0.344134,9.707710
264.200234,-0.006753,0.009848,3.094210,-0.080331,-0.372173,9.713017
264.200327,-0.006756,0.010033,3.094393,-0.036445,-0.406917,9.722458
264.213272,-0.006756,0.010276,3.094592,-0.017914,-0.389562,9.832484
264.240084,-0.006719,0.010494,3.094772,-0.084671,-0.387999,9.808639
264.253241,-0.006591,0.010730,3.094921,-0.001826,-0.353856,9.812747
264.253249,-0.006502,0.011002,3.095066,-0.106541,-0.304779,9.948730
264.253252,-0.006342,0.011208,3.095207,-0.139417,-0.376281,9.945519
264.266729,-0.006210,0.011453,3.095343,-0.083606,-0.329901,9.953052
264.279948,-0.006053,0.011674,3.095516,-0.285054,-0.395006,9.936487
264.279972,-0.005885,0.011815,3.095695,-0.249463,-0.390712,9.954013
264.293438,-0.005751,0.011957,3.095908,-0.300192,-0.334467,9.879940
264.319876,-0.005578,0.012057,3.096115,-0.343803,-0.304522,9.942212
264.346534,-0.005473,0.012091,3.096319,-0.414358,-0.219526,9.879727
264.346552,-0.005361,0.012106,3.096506,-0.402347,-0.171959,9.993765
264.346689,-0.005305,0.012031,3.096610,-0.444383,-0.038739,9.844925
264.359811,-0.005246,0.011950,3.096689,-0.410136,-0.077937,9.849782
264.359847,-0.005255,0.011857,3.096689,-0.454683,-0.154215,9.792867
264.373155,-0.005272,0.011714,3.096723,-0.349510,-0.153446,9.665917
264.373165,-0.005283,0.011625,3.096745,-0.410025,-0.115896,9.558703
264.409270,-0.005337,0.011570,3.096791,-0.373676,-0.161504,9.575030
264.409281,-0.005354,0.011534,3.096813,-0.235672,-0.010462,9.577026
264.409287,-0.005319,0.011552,3.096871,-0.192856,-0.026561,9.657848
264.409290,-0.005326,0.011590,3.096865,-0.309839,0.078248,9.689765
264.413055,-0.005295,0.011594,3.096861,-0.198461,0.105774,9.881789
264.426394,-0.005284,0.011574,3.096794,-0.153545,0.186679,10.001075
264.428977,-0.005285,0.011495,3.096721,-0.170975,0.118482,9.999932
264.453066,-0.005275,0.011379,3.096668,-0.126557,0.149407,10.029211
264.458535,-0.005343,0.011236,3.096645,-0.049371,0.115722,10.071745
264.466629,-0.005389,0.011067,3.096634,-0.104554,0.246618,9.906474
264.495920,-0.005485,0.010944,3.096668,0.033774,0.217384,9.839126
264.519810,-0.005651,0.010828,3.096701,0.152746,0.266591,9.857940
264.519879,-0.005830,0.010741,3.096788,-0.053169,0.272614,9.686363
264.533260,-0.006082,0.010709,3.096875,0.063527,0.274111,9.753095
264.533269,-0.006363,0.010756,3.096912,0.098168,0.232981,9.827945
264.533272,-0.006641,0.010784,3.096978,0.088790,0.191296,9.769529
264.559860,-0.006905,0.010832,3.097036,-0.079009,0.041218,9.720048
264.573370,-0.007125,0.010870,3.097076,0.041430,-0.024634,9.711660
264.573501,-0.007355,0.010923,3.097136,-0.102873,-0.056775,9.774351
264.573507,-0.007585,0.011014,3.097180,-0.091979,-0.105939,9.793560
264.599766,-0.007836,0.011077,3.097243,-0.121976,-0.076349,9.773170
264.608374,-0.008088,0.011101,3.097284,-0.146611,-0.043111,9.781501
264.608384,-0.008367,0.011079,3.097295,-0.237276,-0.098122,9.784467
264.608404,-0.008694,0.011031,3.097279,-0.219990,-0.130042,9.701900
264.615328,-0.009036,0.011008,3.097237,-0.215909,-0.111741,9.708007
264.628157,-0.009367,0.010923,3.097170,-0.189325,-0.127619,9.705432
264.639735,-0.009705,0.010879,3.097086,-0.211563,-0.160819,9.664823
264.653033,-0.010047,0.010845,3.097019,-0.060934,-0.211363,9.563630
264.666728,-0.010363,0.010846,3.096944,-0.064257,-0.113726,9.693444
264.693296,-0.010675,0.010873,3.096900,-0.175014,-0.070893,9.526318
264.706408,-0.010914,0.010930,3.096840,0.000157,-0.186899,9.582824
264.706436,-0.011182,0.011000,3.096785,-0.064528,-0.182842,9.675291
264.706554,-0.011466,0.011093,3.096742,0.051915,-0.082572,9.928308
264.773310,-0.011797,0.011219,3.096699,-0.256797,-0.101818,9.908848
264.773575,-0.012163,0.011266,3.096683,-0.176595,-0.050745,10.000274
264.773579,-0.012551,0.011301,3.096672,-0.072581,-0.216838,10.077812
264.773583,-0.012911,0.011205,3.096668,-0.330368,-0.219483,9.920094
264.773587,-0.013287,0.011062,3.096692,-0.200768,-0.272381,9.748534
264.813197,-0.013652,0.010936,3.096728,0.022751,-0.301883,9.827987
264.813205,-0.013994,0.010797,3.096802,-0.099794,-0.265876,9.665351
264.813211,-0.014316,0.010753,3.096911,-0.078718,-0.207909,9.483343
264.826494,-0.014580,0.010807,3.097009,0.166817,-0.133901,9.503089
264.826508,-0.014812,0.010906,3.097080,-0.118769,-0.117482,9.516255
264.826521,-0.014995,0.010977,3.097166,-0.083899,-0.191458,9.519642
264.826526,-0.015135,0.011024,3.097239,-0.045518,-0.272590,9.466210
264.839774,-0.015272,0.011097,3.097346,-0.080607,-0.203748,9.618876
264.853127,-0.015338,0.011138,3.097494,0.133758,-0.274923,9.764006
264.853194,-0.015336,0.011206,3.097678,-0.020084,-0.318318,9.654888
264.866444,-0.015343,0.011271,3.097910,-0.065574,-0.334237,9.627250
264.880039,-0.015362,0.011366,3.098123,0.032612,-0.278485,9.762589
264.893126,-0.015309,0.011388,3.098339,-0.173121,-0.240831,9.648594
264.893158,-0.015244,0.011371,3.098533,-0.001392,-0.248881,9.569759
264.906541,-0.015085,0.011366,3.098761,0.006096,-0.214143,9.508613
264.960116,-0.014980,0.011324,3.098961,-0.090868,-0.235813,9.633348
264.960244,-0.014851,0.011360,3.099173,0.041687,-0.286908,9.509949
264.960348,-0.014747,0.011514,3.099387,0.115607,-0.246863,9.520407
264.960367,-0.014613,0.011694,3.099626,0.025407,-0.225256,9.616789
264.960388,-0.014506,0.011898,3.099871,-0.130813,-0.244884,9.769679
264.985247,-0.014425,0.012054,3.100108,-0.112750,-0.237126,9.824942
264.985260,-0.014395,0.012192,3.100325,-0.130612,-0.231964,9.949686
264.998333,-0.014397,0.012311,3.100529,-0.245527,-0.263924,10.083599
264.998339,-0.014440,0.012354,3.100690,-0.295235,-0.305286,10.140018
265.012990,-0.014503,0.012322,3.100809,-0.327902,-0.427870,10.133344
265.012999,-0.014480,0.012256,3.100922,-0.192597,-0.453953,10.090617
265.053160,-0.014437,0.012159,3.101057,-0.388989,-0.505713,10.065592
265.053165,-0.014371,0.012044,3.101189,-0.386291,-0.492236,9.925219
265.053168,-0.014261,0.011951,3.101275,-0.329321,-0.354228,9.744959
265.053180,-0.014097,0.011862,3.101351,-0.307724,-0.249604,9.717644
265.066234,-0.013951,0.011783,3.101385,-0.278251,-0.219175,9.613199
265.093028,-0.013828,0.011727,3.101378,-0.311681,-0.255341,9.553653
265.132873,-0.013835,0.011744,3.101369,-0.362699,-0.241201,9.532905
265.132887,-0.013853,0.011738,3.101355,-0.173230,-0.256454,9.647306
265.132900,-0.013909,0.011699,3.101365,-0.241389,-0.206914,9.734460
265.146317,-0.014012,0.011621,3.101370,-0.311273,-0.128395,9.813568
265.146324,-0.014099,0.011525,3.101396,-0.147433,-0.097925,9.864576
265.146328,-0.014169,0.011421,3.101399,-0.151556,-0.088745,9.999092
265.146345,-0.014206,0.011279,3.101407,-0.195507,-0.104328,9.935384
265.159599,-0.014223,0.011123,3.101406,-0.097857,-0.043940,9.888609
265.172841,-0.014253,0.010986,3.101390,-0.160644,-0.033247,10.015220
265.172857,-0.014314,0.010855,3.101373,-0.007336,-0.080979,9.817608
265.199649,-0.014315,0.010806,3.101339,-0.012143,-0.110471,9.813279
265.204305,-0.014337,0.010840,3.101326,-0.110488,-0.165437,9.745623
265.204319,-0.014366,0.010868,3.101326,0.009366,-0.144430,9.730368
265.204351,-0.014399,0.010962,3.101360,-0.175711,-0.070507,9.702685
265.231245,-0.014472,0.011067,3.101364,-0.028166,-0.088321,9.800272
265.239660,-0.014611,0.011159,3.101362,-0.015427,-0.030436,9.884229
265.239683,-0.014751,0.011201,3.101333,-0.147577,-0.022401,9.861863
265.266156,-0.014909,0.011209,3.101303,0.023941,-0.071400,9.840824
265.292874,-0.015063,0.011182,3.101269,0.045427,-0.128403,9.835217
265.292888,-0.015218,0.011161,3.101257,0.081806,-0.238396,9.854143
265.306075,-0.015352,0.011147,3.101276,0.139844,-0.209937,9.754692
265.306089,-0.015507,0.011157,3.101302,0.039827,-0.162884,9.742388
265.306094,-0.015633,0.011196,3.101356,0.196458,-0.151655,9.774026
265.332707,-0.015743,0.011235,3.101391,0.051130,-0.104568,9.675261
265.372998,-0.015874,0.011318,3.101423,-0.026378,-0.173187,9.492790
265.373045,-0.016001,0.011393,3.101448,0.155328,-0.106385,9.609134
265.373049,-0.016099,0.011485,3.101496,0.008210,-0.125419,9.600578
265.391289,-0.016189,0.011593,3.101528,-0.047473,-0.145422,9.553036
265.391303,-0.016332,0.011758,3.101586,0.058432,-0.176838,9.541050
265.391309,-0.016466,0.011915,3.101656,-0.039099,-0.085385,9.674628
265.391324,-0.016604,0.012052,3.101746,0.000334,-0.197824,9.676198
265.425913,-0.016770,0.012187,3.101863,-0.162999,-0.181603,9.617684
265.425926,-0.016950,0.012284,3.101957,-0.070216,-0.227012,9.721449
265.448077,-0.017139,0.012395,3.102055,-0.166771,-0.257818,9.787675
265.448089,-0.017237,0.012479,3.102127,-0.230061,-0.261870,9.689527
265.448094,-0.017305,0.012571,3.102199,-0.151189,-0.392151,9.829122
265.448097,-0.017332,0.012653,3.102245,-0.339972,-0.386625,9.810812
265.452549,-0.017319,0.012698,3.102300,-0.169996,-0.448980,9.844008
265.452568,-0.017239,0.012809,3.102340,-0.430275,-0.358268,9.745478
265.492894,-0.017108,0.012822,3.102405,-0.339195,-0.347717,9.830888
265.519436,-0.016991,0.012766,3.102478,-0.460229,-0.362720,9.843722
265.519499,-0.016928,0.012699,3.102505,-0.494911,-0.344435,9.645608
265.519519,-0.016885,0.012615,3.102558,-0.279097,-0.341387,9.709885
265.559779,-0.016909,0.012544,3.102588,-0.445693,-0.276701,9.724852
265.559827,-0.016922,0.012436,3.102603,-0.294889,-0.353853,9.696267
265.560044,-0.016946,0.012374,3.102627,-0.331468,-0.346834,9.672310
265.612591,-0.016951,0.012306,3.102662,-0.180840,-0.325366,9.805751
265.612697,-0.016919,0.012257,3.102682,-0.182089,-0.288343,9.771498
265.612704,-0.016820,0.012184,3.102677,-0.314279,-0.235694,9.720665
265.612725,-0.016739,0.012128,3.102670,0.008983,-0.342218,9.804322
265.612913,-0.016668,0.012030,3.102655,-0.216673,-0.204953,9.864267
265.612925,-0.016524,0.011872,3.102632,-0.043402,-0.197694,9.833905
265.612928,-0.016417,0.011802,3.102615,0.077313,-0.259725,9.835407
265.612934,-0.016272,0.011694,3.102618,-0.040187,-0.139965,9.816719
265.612950,-0.016180,0.011588,3.102627,-0.026629,-0.184415,9.901447
265.639547,-0.016154,0.011479,3.102682,0.005463,-0.080459,9.718238
265.652720,-0.016173,0.011356,3.102758,0.080879,-0.120331,9.740381
265.652748,-0.016144,0.011265,3.102797,-0.085091,-0.051432,9.712266
265.666094,-0.016183,0.011145,3.102852,0.152967,-0.111212,9.672489
265.679250,-0.016273,0.011155,3.102888,-0.085158,-0.035540,9.691698
265.692891,-0.016314,0.011131,3.102916,0.032569,-0.116180,9.750940
265.692896,-0.016381,0.011166,3.102917,0.039626,-0.184435,9.865055
265.746116,-0.016419,0.011215,3.102933,-0.337630,-0.214465,9.609405
265.746652,-0.016436,0.011249,3.102966,0.070527,-0.204697,9.807115
265.746659,-0.016411,0.011276,3.102990,-0.258829,-0.199306,9.789865
265.746681,-0.016385,0.011251,3.102987,-0.078764,-0.282141,9.866795
265.747053,-0.016287,0.011252,3.102981,-0.142547,-0.298689,9.776158
265.763085,-0.016220,0.011253,3.102943,-0.227912,-0.147881,9.768147
265.772724,-0.016150,0.011287,3.102892,-0.095153,-0.158002,9.851097
265.772767,-0.016057,0.011352,3.102846,-0.411838,-0.111101,9.734540
265.776864,-0.016023,0.011366,3.102794,-0.155102,-0.137250,9.783636
265.786226,-0.016029,0.011406,3.102725,-0.174589,-0.118546,9.818792
265.799295,-0.016096,0.011391,3.102664,-0.308709,-0.067386,9.714005
265.851172,-0.016172,0.011408,3.102621,-0.167657,-0.160224,9.723587
265.851254,-0.016287,0.011481,3.102558,-0.166672,-0.114748,9.718380
265.851268,-0.016395,0.011535,3.102524,-0.077418,-0.083190,9.716702
265.851375,-0.016470,0.011663,3.102453,-0.210102,-0.050792,9.618601
265.851390,-0.016512,0.011735,3.102358,0.021601,-0.023769,9.699141
265.892565,-0.016573,0.011866,3.102280,-0.030145,-0.083805,9.755246
265.919246,-0.016563,0.011960,3.102186,-0.105879,-0.055488,9.694623
265.919258,-0.016565,0.012090,3.102076,0.121618,-0.099649,9.767651
265.919279,-0.016564,0.012228,3.101976,-0.052076,-0.087173,9.790715
265.919308,-0.016657,0.012308,3.101918,0.031808,-0.112690,9.700849
265.959179,-0.016757,0.012400,3.101887,0.087101,-0.109086,9.607128
265.959190,-0.016893,0.012519,3.101880,-0.009635,-0.106087,9.577456
265.959196,-0.017019,0.012616,3.101880,-0.041574,-0.149099,9.605174
265.972549,-0.017167,0.012743,3.101873,0.048003,-0.200236,9.581038
265.972562,-0.017355,0.012908,3.101907,0.095704,-0.257017,9.603938
265.972575,-0.017399,0.013064,3.101914,0.012426,-0.220403,9.650342
265.972626,-0.017422,0.013248,3.101945,0.000018,-0.215107,9.738886
265.985759,-0.017371,0.013438,3.101961,0.059202,-0.286216,9.772966
265.999336,-0.017271,0.013685,3.101965,0.030183,-0.250259,9.840163
266.025872,-0.017179,0.013946,3.101968,0.011750,-0.228373,10.014937
266.025886,-0.017103,0.014175,3.101965,-0.095985,-0.154243,9.999752
266.052475,-0.017053,0.014416,3.101955,-0.111628,-0.188817,9.966155
266.052488,-0.017031,0.014645,3.101984,-0.107656,-0.281043,9.973916
266.079061,-0.017074,0.014809,3.102036,-0.225665,-0.217635,9.940158
266.079079,-0.017137,0.014895,3.102110,-0.254912,-0.232665,9.711621
266.079102,-0.017225,0.014979,3.102238,-0.268077,-0.263094,9.665358
266.079107,-0.017245,0.015059,3.102356,-0.160053,-0.268648,9.707007
266.092353,-0.017251,0.015134,3.102482,-0.210924,-0.245005,9.610229
266.092366,-0.017276,0.015219,3.102595,-0.220769,-0.204741,9.440195
266.105832,-0.017212,0.015319,3.102672,-0.197325,-0.251260,9.535809
266.132487,-0.017137,0.015476,3.102784,-0.257997,-0.318306,9.634888
266.145893,-0.017032,0.015590,3.102868,-0.172824,-0.324283,9.532432
266.145898,-0.016916,0.015717,3.103002,-0.287989,-0.315771,9.547497
266.145919,-0.016731,0.015814,3.103147,-0.246054,-0.298099,9.678545
266.186173,-0.016547,0.015884,3.103288,-0.177077,-0.313985,9.696649
266.199593,-0.016287,0.015944,3.103444,-0.229002,-0.277783,9.534923
266.199605,-0.016038,0.016066,3.103585,-0.208419,-0.297260,9.623446
266.199610,-0.015744,0.016152,3.103726,-0.254732,-0.311624,9.742747
266.199615,-0.015429,0.016206,3.103859,-0.250622,-0.301082,9.705440
266.212424,-0.015157,0.016285,3.103979,-0.147650,-0.308168,9.642572
266.212434,-0.014901,0.016384,3.104114,-0.219512,-0.236370,9.842709
266.225680,-0.014663,0.016406,3.104260,-0.232882,-0.236701,9.793953
266.238918,-0.014447,0.016473,3.104431,-0.198951,-0.194871,9.750541
266.252387,-0.014288,0.016543,3.104585,-0.213813,-0.172129,9.806439
266.252399,-0.014159,0.016612,3.104754,-0.157861,-0.137646,10.017696
266.306000,-0.014111,0.016664,3.104916,-0.289918,-0.098579,9.945521
266.306178,-0.014028,0.016689,3.105033,-0.316774,-0.058271,9.956718
266.306191,-0.014029,0.016671,3.105142,-0.258968,-0.090501,10.078754
266.306210,-0.014033,0.016587,3.105209,-0.294353,-0.087801,10.038415
266.306251,-0.014016,0.016474,3.105258,-0.308746,-0.139532,9.930673
266.345697,-0.014015,0.016388,3.105309,-0.237309,-0.156645,9.947559
266.372606,-0.014029,0.016337,3.105366,-0.254380,-0.121910,10.002582
266.372612,-0.014039,0.016302,3.105429,-0.221484,-0.025449,10.015733
266.372616,-0.013986,0.016283,3.105447,-0.346051,0.052804,9.923789
266.372620,-0.013949,0.016298,3.105446,-0.332875,0.004563,9.982467
266.385694,-0.013987,0.016260,3.105421,-0.436291,-0.061939,10.005602
266.385706,-0.013977,0.016142,3.105381,-0.451112,-0.052492,9.890215
266.385719,-0.014005,0.015947,3.105381,-0.462245,-0.047551,9.811778
266.399024,-0.014043,0.015740,3.105368,-0.344189,-0.040772,9.755027
266.425870,-0.014092,0.015521,3.105375,-0.246010,-0.022936,9.788976
266.425881,-0.014155,0.015272,3.105393,-0.253145,-0.001999,9.673674
266.438810,-0.014275,0.015058,3.105422,-0.264790,0.065435,9.684202
266.438821,-0.014394,0.014822,3.105472,-0.308183,0.025098,9.727003
266.479440,-0.014500,0.014571,3.105493,-0.234074,-0.045403,9.706874
266.479488,-0.014694,0.014329,3.105541,-0.167171,-0.070140,9.582106
266.479506,-0.014882,0.014041,3.105581,-0.136903,-0.103049,9.775797
266.479520,-0.015012,0.013770,3.105640,-0.122897,-0.194290,9.600970
266.505926,-0.015109,0.013586,3.105703,0.034101,-0.201032,9.591479
266.505969,-0.015228,0.013487,3.105780,-0.038757,-0.239668,9.674891
266.518944,-0.015284,0.013391,3.105849,0.074038,-0.162937,9.709917
266.519061,-0.015345,0.013333,3.105878,-0.143957,-0.151829,9.624107
266.545547,-0.015426,0.013223,3.105904,-0.137474,-0.164170,9.720201
266.545591,-0.015501,0.013122,3.105911,0.079054,-0.107078,9.851800
266.572176,-0.015536,0.013043,3.105947,-0.010955,-0.103527,9.903224
266.572185,-0.015660,0.013013,3.105985,-0.022421,-0.075463,9.961536
266.572187,-0.015771,0.012976,3.106043,0.006778,-0.142246,10.003875
266.572220,-0.015962,0.012937,3.106137,-0.010496,-0.176043,10.110012
266.585498,-0.016195,0.012865,3.106250,0.010845,-0.184302,9.973810
266.599120,-0.016373,0.012808,3.106377,-0.179465,-0.190662,9.881443
266.612395,-0.016520,0.012658,3.106487,-0.147359,-0.286059,9.898286
266.612411,-0.016620,0.012520,3.106597,0.012502,-0.334236,9.788777
266.625644,-0.016649,0.012405,3.106713,-0.115351,-0.394510,9.613856
266.638959,-0.016591,0.012298,3.106804,-0.027665,-0.371355,9.712483
266.652410,-0.016494,0.012238,3.106920,-0.004662,-0.432736,9.607101
266.652426,-0.016352,0.012189,3.107030,-0.128031,-0.480104,9.537746
266.679094,-0.016135,0.012160,3.107184,-0.000767,-0.425478,9.490896
266.705468,-0.015916,0.012130,3.107354,-0.051491,-0.364282,9.525784
266.705472,-0.015711,0.012100,3.107531,-0.043254,-0.334597,9.414073
266.705492,-0.015482,0.012085,3.107693,0.097819,-0.316761,9.404882
266.718743,-0.015283,0.012133,3.107878,-0.038178,-0.341874,9.449823
266.718757,-0.015141,0.012184,3.108092,0.191940,-0.259221,9.531624
266.732147,-0.014961,0.012289,3.108271,0.042486,-0.267220,9.482985
266.732154,-0.014762,0.012426,3.108484,0.123226,-0.295764,9.614213
266.785835,-0.014543,0.012565,3.108700,0.163041,-0.325201,9.896242
266.785843,-0.014342,0.012686,3.108928,0.103602,-0.280239,9.808311
266.785848,-0.014091,0.012820,3.109141,0.045741,-0.217861,9.819422
266.785938,-0.013865,0.012979,3.109368,0.194549,-0.175697,9.902596
266.785946,-0.013593,0.013141,3.109589,-0.033817,-0.166841,9.900995
266.798877,-0.013289,0.013333,3.109778,-0.004001,-0.108365,9.715014
266.812088,-0.013019,0.013525,3.109960,-0.107071,-0.110761,9.741458
266.812101,-0.012786,0.013665,3.110085,-0.194444,-0.084038,9.728243
266.813530,-0.012573,0.013805,3.110219,-0.115782,-0.119373,9.747503
266.825537,-0.012380,0.013887,3.110353,-0.241641,-0.083064,9.636842
