Time(ROS) Frame LO(m) AO(deg)
1570701426.261990070 1489 -0.02546 13.20320
1570701426.428864241 1490 -0.02167 12.89495
1570701426.594650984 1491 -0.02103 12.74827
1570701426.761112690 1492 -0.02226 12.81473
1570701426.946672201 1493 -0.02350 12.87604
1570701427.103292942 1494 -0.02121 12.87833
1570701427.262921095 1495 -0.02211 12.95625
1570701427.427260876 1496 -0.02249 13.08689
1570701427.595214844 1497 -0.02201 13.11153
1570701427.763535738 1498 -0.02072 13.12356
1570701427.926507473 1499 -0.02024 13.14017
1570701428.939212084 1500 -0.02001 13.15450
1570701428.259825706 1501 -0.01858 13.18830
1570701428.426499844 1502 -0.01689 13.23127
1570701428.596560955 1503 -0.01619 13.30117
1570701428.761855602 1504 -0.01870 13.40889
1570701428.925428629 1505 -0.02027 13.50973
1570701429.964714766 1506 -0.02069 13.61458
1570701429.258656025 1507 -0.02284 13.74751
1570701429.425069571 1508 -0.02438 13.88101
1570701429.591512442 1509 -0.02636 13.93830
1570701429.757940054 1510 -0.02812 14.05404
1570701429.926929474 1511 -0.03163 14.18926
1570701430.911309004 1512 -0.03292 14.23395
1570701430.261120796 1513 -0.03117 14.26202
1570701430.424638033 1514 -0.02954 14.24770
1570701430.590581417 1515 -0.03075 14.19900
1570701430.761419058 1516 -0.03324 14.25515
1570701430.923552275 1517 -0.03305 14.26432
1570701431.977463722 1518 -0.03192 14.27749
1570701431.256496191 1519 -0.03205 14.35370
1570701431.424037933 1520 -0.03382 14.40412
1570701431.589699507 1521 -0.03492 14.47115
1570701431.756701946 1522 -0.03298 14.51183
1570701431.928738832 1523 -0.03214 14.51585
1570701432.891920090 1524 -0.03202 14.57371
1570701432.256133795 1525 -0.03206 14.59778
1570701432.431469917 1526 -0.03408 14.76222
1570701432.588428020 1527 -0.03931 14.96504
1570701432.756711721 1528 -0.04048 14.97020
1570701432.877720356 1529 -0.04024 15.03036
1570701433.452891827 1530 -0.03692 15.02062
1570701433.208484173 1531 -0.03801 15.17704
1570701433.417896509 1532 -0.04061 15.30423
1570701433.579744101 1533 -0.03960 15.32372
1570701433.705456972 1534 -0.03967 15.34262
1570701433.920211315 1535 -0.04266 15.44174
1570701434.418317556 1536 -0.04615 15.50305
1570701434.210319757 1537 -0.04704 15.54602
1570701434.400981665 1538 -0.07439 14.24844
1570701434.535887480 1539 -0.07439 14.24844
1570701434.753284216 1540 -0.07439 14.24844
1570701434.865014315 1541 -0.07439 14.24844
1570701435.347474098 1542 -0.07439 14.24844
1570701435.226278782 1543 -0.07439 14.24844
1570701435.360994577 1544 -0.07187 14.24844
1570701435.562485695 1545 -0.07187 14.24844
1570701435.757775545 1546 -0.07187 14.24844
1570701435.875841856 1547 -0.07187 14.24844
1570701436.421498299 1548 -0.07187 14.24844
1570701436.225185871 1549 -0.07187 14.24844
1570701436.358073950 1550 -0.07187 14.24844
1570701436.553704739 1551 -0.08055 14.26506
1570701436.709273338 1552 -0.08008 14.32808
1570701436.867326736 1553 -0.08162 14.45356
1570701437.205724001 1554 -0.08296 14.54867
1570701437.187201977 1555 -0.08325 14.64092
1570701437.348570824 1556 -0.08237 14.71082
1570701437.590983152 1557 -0.08115 14.78645
1570701437.685578823 1558 -0.08241 14.84661
1570701437.915975094 1559 -0.08493 14.95833
1570701438.441971302 1560 -0.08507 14.97151
1570701438.178726435 1561 -0.08453 15.01162
