Time(ROS) Frame LO(m) AO(deg)
1570713101.299985409 0706 0.01661 -3.74534
1570713101.468636036 0707 0.01647 -3.68117
1570713101.663014412 0708 0.01423 -3.56944
1570713101.800142050 0709 0.01275 -3.52819
1570713101.967679262 0710 0.01515 -3.57575
1570713102.136186600 0711 -0.02765 -3.51157
1570713102.300943613 0712 -0.02862 -3.48522
1570713102.490195274 0713 -0.03191 -3.47777
1570713102.633332968 0714 -0.03366 -3.47032
1570713102.816124439 0715 -0.03480 -3.47147
1570713102.966634274 0716 -0.03566 -3.45371
1570713103.151060820 0717 -0.04770 -4.71965
1570713103.300889969 0718 -0.04679 -4.70933
1570713103.499485970 0719 -0.04726 -4.67152
1570713103.654905319 0720 -0.04562 -4.54604
1570713103.800805807 0721 -0.04419 -4.49619
1570713103.967365980 0722 -0.04578 -4.47671
1570713104.133503437 0723 -0.03886 -4.39707
1570713104.301513910 0724 -0.03707 -4.27790
1570713104.472994804 0725 -0.03652 -4.27904
1570713104.633778334 0726 -0.03492 -4.18680
1570713104.801034689 0727 -0.03437 -4.21373
1570713104.968009710 0728 -0.03678 -4.25555
1570713105.135775089 0729 -0.04071 -4.44807
1570713105.300227880 0730 -0.04030 -4.40166
1570713105.481397629 0731 -0.04058 -4.45494
1570713105.654665947 0732 -0.04222 -4.35926
1570713105.808993101 0733 -0.04347 -4.33749
1570713105.966766119 0734 -0.04525 -4.32259
1570713106.134723186 0735 -0.04596 -4.23378
1570713106.300925732 0736 -0.04450 -4.16674
1570713106.471957922 0737 -0.04297 -4.13981
1570713106.637158394 0738 -0.04075 -4.07908
1570713106.800141096 0739 -0.03967 -4.25727
1570713106.975793600 0740 -0.04076 -4.70647
1570713107.133583784 0741 -0.04489 -5.06400
1570713107.311670065 0742 -0.04598 -5.14077
1570713107.469161987 0743 -0.04494 -5.14822
1570713107.637420893 0744 -0.04196 -5.02389
1570713107.813397884 0745 -0.03976 -4.95112
1570713107.968199253 0746 -0.04005 -4.92248
1570713108.135705471 0747 -0.03885 -4.83653
1570713108.302132845 0748 -0.03529 -4.74830
1570713108.469085455 0749 -0.03605 -4.73626
1570713108.634091854 0750 -0.03663 -4.62396
1570713108.800975800 0751 -0.03743 -4.60047
1570713108.969243765 0752 -0.03944 -4.57641
1570713109.135926485 0753 -0.04156 -4.52885
1570713109.301369667 0754 -0.03948 -4.43833
1570713109.477964878 0755 -0.03746 -4.38160
1570713109.650637865 0756 -0.03823 -4.36212
1570713109.817039728 0757 -0.03886 -4.45895
1570713109.967514277 0758 -0.04103 -4.77236
1570713110.134293318 0759 -0.04597 -5.23646
1570713110.309587002 0760 -0.04980 -5.43183
1570713110.468049288 0761 -0.05085 -5.43756
1570713110.643160105 0762 -0.04671 -5.31495
1570713110.726329803 0763 -0.04441 -5.27255
1570713110.890998125 0764 -0.04261 -5.23416
1570713111.945571423 0765 -0.04246 -5.11728
1570713111.219990015 0766 -0.04217 -5.02962
1570713111.385711670 0767 -0.04186 -4.97691
1570713111.553801298 0768 -0.04228 -4.88581
1570713111.719295263 0769 -0.02561 -6.15672
1570713111.886662006 0770 -0.02561 -6.15672
1570713112.499383211 0771 -0.02561 -6.15672
1570713112.214367867 0772 -0.01137 -6.15672
1570713112.416154861 0773 -0.01137 -6.15672
1570713112.545864820 0774 -0.01137 -6.15672
1570713112.714998722 0775 -0.01137 -6.15672
1570713112.880087137 0776 -0.01137 -6.15672
1570713113.822431564 0777 -0.00889 -6.04900
1570713113.208115578 0778 -0.01409 -5.48984
1570713113.372534275 0779 -0.01595 -5.35520
1570713113.538308859 0780 -0.01622 -5.25837
1570713113.705059052 0781 -0.01675 -5.18217
1570713113.875208139 0782 -0.01479 -5.03778
1570713114.390578270 0783 -0.01326 -5.02919
1570713114.205321789 0784 -0.02476 -5.01945
1570713114.366868973 0785 -0.02562 -4.98220
1570713114.531243563 0786 -0.02577 -4.95986
1570713114.699326515 0787 -0.02447 -4.89225
1570713114.873896837 0788 -0.02567 -4.86761
1570713115.311068296 0789 -0.02770 -4.83438
1570713115.232460737 0790 -0.01981 -4.90027
1570713115.360229731 0791 -0.01957 -4.88881
1570713115.549961090 0792 -0.02057 -5.10711
1570713115.694495678 0793 -0.02260 -5.46922
1570713115.857132912 0794 -0.02425 -5.86857
1570713116.234643698 0795 -0.02376 -5.96139
1570713116.225161076 0796 -0.03036 -4.06855
1570713116.354450226 0797 -0.03233 -3.99464
1570713116.533600330 0798 -0.03591 -3.95110
1570713116.690516710 0799 -0.03576 -3.84166
1570713116.851051807 0800 -0.03474 -3.72134
1570713117.554066420 0801 -0.03349 -3.68410
1570713117.216933727 0802 -0.05302 -3.56779
1570713117.348321915 0803 -0.05264 -3.44747
1570713117.515713215 0804 -0.05474 -3.45721
1570713117.717252731 0805 -0.05573 -3.39246
1570713117.845924139 0806 -0.05531 -3.32944
1570713118.525448084 0807 -0.05645 -3.24808
1570713118.175683022 0808 -0.05594 -3.16156
1570713118.341687202 0809 -0.05512 -5.18586
1570713118.509567976 0810 -0.05643 -5.21164
1570713118.683179855 0811 -0.05858 -5.18815
