Time(ROS) Frame LO(m) AO(deg)
1570715400.693548679 0470 -0.15775 -7.93502
1570715400.856939077 0471 -0.15515 -7.68120
1570715401.236208677 0472 -0.15235 -7.49040
1570715401.188714504 0473 -0.14816 -7.33685
1570715401.399724245 0474 -0.14625 -7.10537
1570715401.521818638 0475 -0.14495 -7.01542
1570715401.688100576 0476 -0.14300 -6.76618
1570715401.854102373 0477 -0.14193 -6.56106
1570715402.570680857 0478 -0.13871 -6.24594
1570715402.182171106 0479 -0.13504 -6.09754
1570715402.347684860 0480 -0.13366 -6.09640
1570715402.519185781 0481 -0.13077 -5.90102
1570715402.680330753 0482 -0.12999 -5.77096
1570715402.847777843 0483 -0.12514 -5.55037
1570715403.169514418 0484 -0.12093 -5.32920
1570715403.181273937 0485 -0.11765 -5.09257
1570715403.390302181 0486 -0.11520 -4.97111
1570715403.512304544 0487 -0.12333 -3.12494
1570715403.679935217 0488 -0.12333 -3.12494
1570715403.846694708 0489 -0.12333 -3.12494
1570715404.139985800 0490 -0.12296 -3.03900
1570715404.180492640 0491 -0.12020 -2.89977
1570715404.346196651 0492 -0.01520 -2.74542
1570715404.512820482 0493 -0.01597 -2.75172
1570715404.678989649 0494 -0.01345 -2.70474
1570715404.849037647 0495 -0.01151 -2.63025
1570715405.178284407 0496 -0.01552 -2.73854
1570715405.220261097 0497 -0.01850 -2.70531
1570715405.349057436 0498 -0.02681 -2.74198
1570715405.512922525 0499 -0.02819 -2.79297
1570715405.678592205 0500 -0.02823 -2.86975
1570715405.847897768 0501 -0.03296 -3.05997
1570715406.175842762 0502 -0.03591 -3.10294
1570715406.180730820 0503 -0.03754 -3.20035
1570715406.345449448 0504 -0.02651 -3.21238
1570715406.512820959 0505 -0.02381 -2.92246
1570715406.678579092 0506 -0.01279 -2.07448
1570715406.846248627 0507 -0.00555 -1.35313
1570715407.154561996 0508 0.00543 -0.35848
1570715407.178733349 0509 0.01171 0.20188
1570715407.362367392 0510 0.02785 0.85677
1570715407.512070656 0511 0.03033 1.53572
1570715407.678865194 0512 0.03529 2.68565
1570715407.848421812 0513 0.04325 3.86281
1570715408.254801750 0514 0.04868 5.17832
1570715408.181753874 0515 0.05257 6.35002
1570715408.347658396 0516 0.08318 5.35426
1570715408.526401758 0517 0.08396 6.37069
1570715408.680731058 0518 0.08594 6.50304
1570715408.845500469 0519 0.08529 6.26469
1570715409.145752668 0520 0.08543 6.25380
1570715409.198060274 0521 0.08543 6.25380
1570715409.347006083 0522 0.11576 6.24292
1570715409.512552500 0523 0.11576 6.24292
1570715409.679184437 0524 0.11483 5.66423
1570715409.850643396 0525 0.11500 5.58230
1570715410.191088915 0526 0.11321 5.44823
1570715410.200022936 0527 0.10989 5.38463
1570715410.346381426 0528 0.12001 5.34624
1570715410.512483597 0529 0.12058 5.28321
1570715410.678744555 0530 0.11777 5.11190
1570715410.846791983 0531 0.11648 5.11877
1570715411.152863026 0532 0.11809 5.09414
1570715411.181566477 0533 0.11577 5.01793
1570715411.345581532 0534 0.14329 4.94173
1570715411.518122196 0535 0.13929 4.82256
1570715411.680043936 0536 0.14020 4.87298
1570715411.846151590 0537 0.14157 4.79047
1570715412.162757635 0538 0.14071 4.70911
1570715412.178875446 0539 0.13913 4.68734
1570715412.345428705 0540 0.16053 4.67244
1570715412.513755560 0541 0.15990 4.57103
1570715412.680602312 0542 0.15755 4.35502
1570715412.845866203 0543 0.15399 4.26679
1570715413.135649681 0544 0.15353 4.31320
1570715413.185950279 0545 0.15554 4.27996
1570715413.346364975 0546 0.14711 4.85317
